	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_full	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_wt_rel_full	first_gradient_norm_all	first_gradient_norm_full	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
0	4.25093362701416	4.228757266998291	10.019999993896484	10.053999999389648	42690.72993262694	0.017206790490533638	56011.222913372876	42690.7244119144	3.627511873952534e-07	1.777803283048475	47434.13967597887	31505.86088317266	47434.152440536	2724141.0	675989.5	2784099.0	0.22396117448806763	3018333.5	2342344.0
1	4.925218624420166	4.871142077636719	12.099999981689454	11.98199999786377	26714.79890748869	39.58056585623656	9358.841739109987	26664.924029625807	0.0013358386935042247	0.297050817745106	29629.74949648094	31505.86088317266	29648.277568107285	229131.484375	2945.75	228700.96875	0.011607270687818527	253784.890625	250839.140625
2	5.561353828430176	5.496601594543457	14.210000001525879	14.421999995117188	18411.50332220291	470.82276246335005	40170.0783860736	18321.126259870347	0.023170089720057307	1.2750033568366486	20320.282232475773	31505.86088317266	19994.71675715583	281136.1875	12832.25	280093.5625	0.041422512382268906	309789.28125	296957.03125
3	2.726476935043335	2.7106032402038576	16.880000009155275	16.822	24439.974903521088	719.7254138339783	42055.5347178382	24288.6325092674	0.0267295599504206	1.3348479787232268	26926.197631721698	31505.86088317266	26380.177438962866	389647.0625	24801.21875	387699.125	0.0579439178109169	428021.09375	403219.875
4	2.1960102728271482	2.196872048187256	20.849999975585938	20.77599999633789	12341.340141239658	461.59453111270926	33352.933254655	12255.242292088402	0.03396690938482476	1.0586263101437379	13589.535800361447	31505.86088317266	13349.273073743067	158976.84375	4155.96875	158551.328125	0.02365291863679886	175706.375	171550.40625
5	2.137244220962524	2.134863999557495	19.12	19.199999996643065	9577.647103682983	253.48924153244542	36104.485007895826	9651.953174275119	0.023693277314994685	1.1459609099962509	10698.78337903134	31505.86088317266	10468.892989064694	120400.90625	2861.203125	121091.953125	0.021315881982445717	134228.703125	131367.5
6	1.9450709350585937	1.9387697679519653	27.659999993896484	27.17599999572754	7437.3989222098335	82.47122970864216	31836.193944561168	7313.124715694993	0.010156826879399504	1.0104848130515596	8119.782948739012	31505.86088317266	8066.855798090294	97710.1171875	578.203125	98057.21875	0.005310061387717724	108888.21875	108310.015625
7	1.8946709084701538	1.891822582244873	28.88000001220703	28.386000000610352	3454.0040338560093	190.17287535374484	32586.588890714233	3372.755366707499	0.05087099764932962	1.034302443331069	3738.335871937651	31505.86088317266	3660.2631515105704	84764.375	1102.1484375	85524.359375	0.011613224633038044	94904.6015625	93802.453125
8	1.9242692197036744	1.9213847595214844	29.169999996948242	28.72599999633789	4753.466153590625	69.9507999251758	32735.38282857337	4760.954142610381	0.013218321238332985	1.039025181694286	5291.957932019329	31505.86088317266	5310.515597207724	83458.7421875	707.5703125	84306.4453125	0.007559898775070906	93595.2109375	92887.640625
9	1.7320161618041992	1.72401547870636	36.09000001831055	35.799999990234376	4477.2507156530755	142.71277269902916	32360.431040903448	4504.786605825444	0.028504623433111678	1.0271241646403388	5006.65350075281	31505.86088317266	5020.907030937679	83762.0703125	1137.171875	84739.921875	0.01209382712841034	94029.1171875	92891.9453125
10	1.6825168238067627	1.683385308456421	37.48000000305176	37.698000002441404	2415.90134391556	146.48804832739606	32226.822804230593	2429.3278454456936	0.05422011548175411	1.0228834223489827	2701.72881458896	31505.86088317266	2728.281551364343	76084.796875	1151.875	77265.34375	0.013437270186841488	85722.3984375	84570.5234375
11	1.8002012552642823	1.7981459518432616	34.47999995727539	34.18599998779297	3345.3829172130727	173.64657441030897	31691.41710367236	3314.7737834689397	0.0471735465527266	1.0058895778530783	3681.0158891958977	31505.86088317266	3666.939766866409	75433.1484375	786.296875	76424.9453125	0.009269172325730324	84829.2421875	84042.9453125
12	1.9045826443099976	1.8853932119369508	34.50999996337891	34.164000006103514	6627.009213266096	171.75334902993734	27973.096964288852	6555.92761020316	0.023557001313681016	0.8878696274326957	7290.968266414685	31505.86088317266	7352.368850683408	80183.1328125	1728.0703125	81352.4375	0.019158296287059784	90199.5859375	88471.515625
13	1.8130900204849243	1.819065260696411	37.77999993286133	37.500000001220705	8418.960175375201	146.3251185202894	34743.70000516655	8253.48309560956	0.015947327492974752	1.102769422298923	9175.526029972718	31505.86088317266	9221.597831395979	87654.1796875	1846.109375	88685.25	0.01877385750412941	98334.046875	96487.9375
14	1.8879730336380005	1.872949701499939	37.02000002441406	36.850000004882816	7590.552389277033	233.59205619826346	31489.26348733919	7496.766693773939	0.028073918448833685	0.9994731965619027	8320.607492822859	31505.86088317266	8241.631270788423	81638.0546875	1944.1796875	82540.8828125	0.021248778328299522	91496.0703125	89551.890625
15	2.2440146185302736	2.2292436111450193	30.839999957275392	30.46600000061035	9488.280085146296	216.50898851630427	33175.33030687013	9282.647701321795	0.02100563705488287	1.052989170170212	10307.185064209973	31505.86088317266	10247.708006121946	84166.8828125	3257.1328125	85449.7421875	0.034437038004398346	94582.2578125	91325.125
16	1.585965569000244	1.5695994277954102	43.989999951171875	44.55999999145508	16789.565684535257	282.67249340273247	36724.81691229153	16239.372182108125	0.015686924428401246	1.1656503229183723	18019.62485973048	31505.86088317266	17803.549455900516	104198.8828125	4348.1796875	104420.5703125	0.03763363137841225	115539.7265625	111191.546875
17	1.892106051940918	1.8931658601760863	39.449999945068356	39.76199998657226	3736.6032535428717	301.9120364543943	30817.102221133347	3666.4324476513925	0.07432361768085119	0.9781387131558377	4062.1278387015223	31505.86088317266	3968.1824968023434	69234.484375	2276.3359375	70929.1953125	0.028976762667298317	78557.2890625	76280.953125
18	1.6724575551605225	1.672146104812622	43.43999994506836	43.301999997558596	7992.538474286106	228.47770018754525	30042.100954662626	7922.953336367994	0.025964745647814244	0.9535400751644965	8799.535465766401	31505.86088317266	8769.057087976511	84914.078125	3040.59375	86369.4765625	0.03179598227143288	95628.2421875	92587.6484375
19	2.1711019985198976	2.158182741928101	38.579999975585935	39.38799999023438	7646.646131984274	123.47403404101593	32374.473353397643	7480.789770561551	0.014853811562645402	1.0275698694108344	8312.616160523428	31505.86088317266	8319.279922229924	71321.8203125	2741.6484375	73005.0703125	0.03392620384693146	80812.1171875	78070.46875
20	1.4629014779281617	1.4715912647247313	48.65999994506836	49.12400000366211	10662.35099718926	211.15193973655656	35508.68865826032	10418.901786829014	0.018247551764945958	1.1270502586782378	11571.521618707511	31505.86088317266	11528.248082754293	91812.3828125	3169.5234375	92484.7421875	0.030949760228395462	102408.65625	99239.1328125
21	1.7862579663848877	1.7842369775772096	41.920000018310546	41.9740000012207	4984.412714179674	182.14311739162494	28806.510193303	5009.404806604598	0.032669888380011745	0.9143222684858807	5575.25986232217	31505.86088317266	5661.126095250843	63515.5703125	1520.0078125	65660.453125	0.02088290825486183	72787.171875	71267.1640625
22	1.8904969932174682	1.921669352722168	36.4199999786377	37.01199998657226	8488.174582993337	270.6065004901946	33981.19982145206	8286.740944346262	0.02941020607247633	1.0785675702517141	9201.108615945499	31505.86088317266	9147.92451181222	74761.5703125	2297.1484375	76404.671875	0.027140595018863678	84638.8359375	82341.6875
23	1.713246965675354	1.7151578115463257	43.83999998168945	44.82200000366211	11707.724081806085	237.049542279103	36531.3019872722	11416.206495055467	0.01866531989224852	1.1595081347795717	12699.998909611337	31505.86088317266	12839.532500029196	80957.390625	1924.15625	81859.7734375	0.021204808726906776	90741.5078125	88817.3515625
24	1.6003560349273682	1.6206151817321777	46.55000002441406	46.82199999389648	9862.211849430872	163.66174322935808	29869.563478669956	9583.659449294399	0.015352036050657625	0.9480637139048419	10660.58877723567	31505.86088317266	10770.065429196855	72153.296875	1177.8359375	73614.25	0.014423173852264881	81662.7421875	80484.90625
25	1.4883745776367188	1.499421146774292	50.40999992675781	51.493999995117186	7402.661151029071	175.45064117939637	35170.36599489981	7261.335653393214	0.02174946412080223	1.1163118546519188	8066.894899336254	31505.86088317266	8057.706293740764	68629.03125	2072.3125	70394.3671875	0.026572979986667633	77985.703125	75913.390625
26	1.3921720671081543	1.4044664497375487	53.789999963378904	54.46599999023437	6054.022434696637	153.53089887567063	31902.418018535544	5951.102650451832	0.02323161286549878	1.0125867735159932	6608.705980275655	31505.86088317266	6577.934216239872	61767.82421875	2098.765625	64121.0078125	0.029554931446909904	71012.3671875	68913.6015625
27	2.0080735009765625	2.0351981666564942	46.51999995727539	46.95799998535156	5427.007877030187	170.30214553093865	31093.310874829214	5333.477732479595	0.0287406219195557	0.9869056106775426	5925.485746537086	31505.86088317266	5922.798467919776	58513.0234375	2457.2109375	60832.9453125	0.036500927060842514	67319.140625	64861.9296875
28	1.6784569350051879	1.6866992233276368	48.869999926757814	49.12600000854492	9627.879173966065	343.5974990463496	31546.95571141256	9438.37401854341	0.03279546354016008	1.0013043550338867	10476.982544417862	31505.86088317266	10391.95670078146	81839.9765625	4382.0390625	83129.3984375	0.047693535685539246	91879.1015625	87497.0625
29	1.8341943296051026	1.8746605922698976	47.320000024414064	48.23800000366211	6758.302214015488	237.25736847689262	36021.495418592254	6661.012251969927	0.03200491413339209	1.1433268099597114	7413.15435148604	31505.86088317266	7524.71230709183	66853.09375	2163.4140625	69319.671875	0.02817624993622303	76781.4765625	74618.0625
30	1.7993603391265869	1.7996495979309082	45.95999995727539	46.094000006103514	6693.0026972673	307.31918729614137	35555.7139990496	6526.851785351059	0.042308532032158105	1.1285428489287836	7263.763891939159	31505.86088317266	7375.401725160313	70062.328125	2617.65625	72083.421875	0.032801952213048935	79801.84375	77184.1875
31	1.71987538356781	1.7189671560287476	48.47999995117188	48.920000008544925	12626.805590694104	207.1784988469449	36210.769883507215	12367.435026690298	0.015095812009010896	1.149334405359717	13724.236809737511	31505.86088317266	13568.776072056267	77694.8125	4245.6953125	79289.546875	0.048451486974954605	87627.7578125	83382.0625
