	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_full	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_wt_rel_full	first_gradient_norm_all	first_gradient_norm_full	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
0	3.972564820022583	3.9704053604125975	9.99	9.984	28655.501100946836	3455.5192597628075	29263.833098407526	28905.323660312843	0.10859373325405139	733.5746118620299	31820.613917736267	39.89210180560535	29244.68575530074	195226.5625	15514.859375	196534.78125	0.07161317765712738	216648.109375	201133.25
1	2.717042608795166	2.7227109104156493	13.08	13.202	6406.116104558141	173.9641968451054	7074.219192890101	6402.339332364573	0.02446592143815478	177.33382982332816	7110.469854358601	39.89210180560535	7083.612370438634	152205.96875	1128.3125	152129.453125	0.006680067162960768	168907.359375	167779.046875
2	2.1931055477142336	2.189904091644287	18.81	18.578	1728.109685340537	361.3706570020927	1943.2323242534649	1770.9827888961836	0.1841878333809092	48.71220708607577	1961.9681190057815	39.89210180560535	1946.6947920097755	99425.265625	104.953125	100097.8359375	0.0009437538683414459	111208.15625	111103.203125
3	1.968228641090393	1.9588966985702514	24.56	24.5	3730.497128454371	228.610521665653	3946.4913677957948	3583.5182352113197	0.05746625028243015	98.92914108730321	3978.1701527783316	39.89210180560535	3953.728674280066	87755.21875	1991.140625	88640.5703125	0.02026229165494442	98268.28125	96277.140625
4	1.8604482410049439	1.8518357288360596	28.5	28.118	1664.867462709439	313.9801643224882	1862.3944561878634	1615.0885212814803	0.17490578305379764	46.68579422722152	1795.1388389823219	39.89210180560535	1830.660248501224	82532.4453125	1881.0390625	83564.2421875	0.020304791629314423	92640.15625	90759.1171875
5	1.9324046801757813	1.9299008029937743	28.07	27.844	3931.9690139482823	383.8052018660998	4151.105706394596	3847.440875979277	0.09007305970988631	104.05833532218934	4261.043236482548	39.89210180560535	4153.672873108259	84558.8984375	1824.9140625	85369.7890625	0.01928013563156128	94652.5546875	92827.640625
6	1.802313120803833	1.7906067989349366	31.17	30.53	4187.403733090884	265.15129319734837	4539.147962483065	4103.388528326772	0.05821246849657382	113.78563066449553	4554.888326251862	39.89210180560535	4523.445071287673	79698.5859375	1220.5546875	80631.6875	0.013644319958984852	89455.1484375	88234.59375
7	2.0417268717193604	2.0339041227340697	31.33	30.714	6989.073802437078	402.2957693797757	8043.796220366272	7167.229425945286	0.050478330409126124	201.6388171163249	7969.672651990952	39.89210180560535	8035.421958851293	85578.546875	3759.71875	87382.90625	0.038890544325113297	96674.3671875	92914.6484375
8	1.8858130187606812	1.8771213274002074	32.35	31.802	5668.774786705099	639.5052694630641	6643.456268000905	5740.1323643980895	0.09987587274370249	166.53562904192265	6403.000563550891	39.89210180560535	6658.621609517819	81692.375	2333.5859375	82878.953125	0.025412453338503838	91828.4375	89494.8515625
9	1.848548473777771	1.8394587352752685	31.3	30.936	6480.4727259305355	263.76000949086375	7244.481199389006	6461.6188764593535	0.03669937387012174	181.601892893271	7187.043855960717	39.89210180560535	7259.230048187942	82014.7421875	2930.15625	82868.1796875	0.031936246901750565	91750.1796875	88820.0234375
10	1.7728756412506104	1.754144319152832	36.03	35.7	6230.697621704234	228.36659370907827	7101.986081296601	6328.462320346851	0.032452613601147234	178.02987959633356	7036.924560707963	39.89210180560535	7088.532506664559	77174.390625	2787.4140625	78542.015625	0.03205427527427673	86959.1953125	84171.78125
11	1.7853501412200927	1.7793462940216065	36.54	36.058	7632.388088032702	303.9911143875247	8662.914104407806	7645.0662488820035	0.035714134560835754	217.15862820721458	8511.787227258825	39.89210180560535	8671.583693559553	80079.71875	2867.3203125	81210.453125	0.03188914805650711	89915.2421875	87047.921875
12	1.5943818774414062	1.5873271865844727	43.25	42.936	5524.962030759243	394.26566094814626	6210.133879805906	5602.053531963297	0.0633581918246411	155.67326861011125	6222.804811718277	39.89210180560535	6221.388318976077	71528.203125	3293.2109375	73175.296875	0.04068708047270775	80939.96875	77646.7578125
