	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_full	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_wt_rel_full	first_gradient_norm_all	first_gradient_norm_full	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
0	3.940360641326904	3.938519570159912	9.99	9.984	28448.916728868662	2911.2486272078613	2781.8464281837714	28664.425224097395	0.09216190730190608	0.08829615665793665	31588.41556600089	31505.86088317266	29296.086658947617	193113.046875	23673.09375	195249.6875	0.11045998334884644	214313.75	190640.65625
1	6.134177638244629	6.255152670288086	16.83	16.114	11557.822482913618	813.1846608997862	12576.044489679118	11554.254676524508	0.06369981556218843	2.8149000279226524	12765.887212120666	4467.670029105801	12127.294466801468	273635.875	39414.796875	274850.65625	0.1309417337179184	301010.1875	261595.390625
2	2.6670698837280273	2.680340390777588	12.89	12.778	4242.051196090205	703.1192533660044	6565.232195557749	4214.487279101902	0.15169145578560395	1.0445446801315863	4635.193523093163	6285.25741448484	4247.942988095427	119830.3984375	7626.796875	120019.484375	0.057557445019483566	132507.5625	124880.765625
3	2.0080405131530763	2.003427713775635	24.28	23.9	1651.8626737504978	552.6440822959142	5489.804007028189	1590.9431424257982	0.31744604742755506	1.3112430922284881	1740.9071140570247	4186.717199553089	1588.5818005907674	90189.46875	1752.34375	90688.9375	0.01742398552596569	100570.78125	98818.4375
4	1.9117565953826905	1.9070676761627197	27.0	26.592	3541.6562780723834	193.7531841922977	7253.155699081525	3490.1960596529198	0.04993179149251717	1.4605888587038436	3880.3571512416847	4965.911971640071	3906.888438188746	85887.1015625	798.296875	86787.375	0.008286097086966038	96341.71875	95543.421875
5	1.828393995285034	1.8119606595993043	32.08	31.148	3602.9056997970793	176.7743647008543	7960.791772165306	3520.469239681506	0.04522892678556637	1.287978928707066	3908.4359781286526	6180.840070230593	3884.021230148611	81761.453125	992.265625	83202.875	0.010746086947619915	92337.390625	91345.125
6	1.8402927990722657	1.8346223556518555	29.59	29.028	5467.956187369431	266.39907119817593	7054.124848350139	5537.913794521762	0.04334532828800785	1.4366534379434253	6145.969628562701	4910.108911477039	6086.648479388518	81353.640625	2216.2109375	82440.1796875	0.02425960637629032	91353.953125	89137.7421875
7	1.731737666053772	1.7146855627059936	35.95	35.242	4755.296558966469	325.61042144005097	6715.558375896584	4703.946732579415	0.0620942954857521	1.4515133244254446	5243.805713437303	4626.590926097641	5407.0282162538515	77787.3828125	2561.0859375	78765.2265625	0.0293593592941761	87232.3515625	84671.265625
8	2.1387324199676514	2.1390587865829467	33.55	32.75	9232.559211553804	666.2157113621992	13644.682099100151	9428.179326148369	0.06329458142435182	2.2455729809022302	10525.63578698193	6076.25858306238	10986.823844593833	91708.6328125	2005.6953125	93833.7421875	0.019278699532151222	104036.859375	102031.1640625
9	1.7162340091323853	1.7067105464935304	38.38	37.708	5331.346105224855	428.52650182520574	8738.760890308478	5331.773043293923	0.07236400217659428	1.549922088454484	5921.81870731039	5638.193658509891	5917.6786227460925	77107.765625	3944.3515625	78356.140625	0.045534104108810425	86624.1171875	82679.765625
