	Train Loss	Test Loss	Test Accuracy	Train Accuracy
75	2.6481193328094483	2.765199422454834	33.49	35.438
76	2.6587512950134276	2.7780063255310057	35.41	36.932
77	2.433119172821045	2.550603109741211	37.39	39.856
78	2.4725509477233887	2.5988566886901854	37.65	39.838
79	2.58989027633667	2.7031271808624266	35.72	37.622
80	2.4181176389312746	2.535606244277954	38.92	40.672
81	2.5683697008514406	2.6809980907440187	36.51	38.066
82	2.364511577987671	2.4632129528045654	40.24	41.556
83	2.546226483001709	2.692198178100586	36.45	38.702
84	2.4045675304412844	2.527186840438843	39.05	40.848
85	2.3004724928283693	2.4257492736816406	39.67	41.93
86	2.220472087249756	2.3244362243652343	41.5	43.588
87	2.3635119940185545	2.4786257289886473	38.05	40.304
88	2.2838841943359376	2.437208961868286	40.48	42.868
89	2.2243491436004637	2.3253312961578367	41.03	43.154
90	2.4549658010101316	2.59457166557312	38.17	40.456
91	2.3470837748718263	2.4844501472473146	40.38	42.352
92	2.3712565464782713	2.5083252243041994	38.28	40.782
93	2.512018392944336	2.6469090381622316	38.27	40.144
94	2.2837120191955567	2.4321913818359375	40.43	42.5
95	2.3853861153411864	2.5196657554626465	38.74	41.09
96	2.250947473526001	2.404500627326965	41.67	43.94
97	2.09223680809021	2.2444066261291504	43.78	46.126
98	2.4168800732421873	2.5607850364685056	38.72	41.438
99	2.472987156677246	2.6262182079315184	38.61	40.564
100	2.315587317657471	2.465852420425415	40.54	42.918
101	2.182956441268921	2.3309276443481446	41.79	44.136
102	2.1671836740875245	2.3255959049224852	42.91	45.314
103	2.2791862632751463	2.413676313018799	40.21	42.018
104	2.3604123292541503	2.532347072982788	40.62	43.272
105	2.2404773948669434	2.410614403152466	41.19	44.488
106	2.4598354663848876	2.614488433074951	38.34	40.816
107	2.3455979914855956	2.5063045263290404	40.69	43.024
108	2.284257265548706	2.441067155075073	39.91	42.95
109	2.2045580777740477	2.367809053039551	41.1	44.646
110	2.2272041609191895	2.373981480026245	42.06	44.352
111	2.1284271745300294	2.279680810546875	42.98	45.444
112	2.321214516067505	2.45645704460144	40.41	42.802
113	2.1603716047668455	2.2967126680374146	42.62	44.708
114	2.117298743057251	2.2655654794692994	43.39	45.954
115	2.309357168121338	2.4907470977783204	41.83	44.764
116	2.2098730851745607	2.3862161235809327	42.38	44.974
117	2.2338412226867677	2.4055310047149656	42.42	44.72
118	2.238890284500122	2.400069881439209	40.55	42.972
119	2.144094257354736	2.3233062690734863	42.99	45.394
120	2.0500700216674805	2.200496402359009	44.26	47.22
121	1.7782344415283202	1.9410068744659423	49.51	53.028
122	1.749192121963501	1.9229994524002074	50.16	53.744
123	1.731474617843628	1.9021186025619508	50.5	54.15
124	1.7069443490982055	1.8833019081115723	50.87	54.4
125	1.6988819501113892	1.877478631210327	51.33	54.956
126	1.699607260131836	1.880591814994812	51.14	54.862
127	1.6900568004989625	1.873305546951294	51.71	55.276
128	1.6810961749649047	1.8640104768753052	51.43	55.504
129	1.6845273231887818	1.8755602886199951	51.8	55.528
130	1.659908351173401	1.8478769338607788	51.64	56.078
131	1.6602861981582642	1.8495819536209106	52.09	55.928
132	1.6562063397979736	1.8504557945251465	52.01	56.094
133	1.6496014806365966	1.8440812501907349	51.82	56.206
134	1.6611589777374267	1.8596432859420777	51.94	56.082
135	1.6557581030273438	1.851100111579895	52.13	56.114
136	1.6500075424957275	1.8455195642471314	52.2	56.24
137	1.6328739632415772	1.8335909721374513	52.31	56.644
138	1.6420495058441162	1.8423874631881714	52.32	56.512
139	1.6343269006729126	1.8373521858215331	52.52	56.726
140	1.6350609354019165	1.8401848440170288	52.17	56.596
141	1.6491144174575805	1.8514959854125976	52.04	56.292
142	1.6291269299697877	1.8349657403945923	52.47	56.822
143	1.6356968125915528	1.8446277099609374	52.5	56.622
144	1.6217461349868774	1.8251335071563721	52.58	56.928
145	1.6107166272735596	1.8124207492828368	52.91	57.082
146	1.6243658700942993	1.8301958013534545	52.88	56.9
147	1.6157258234024048	1.8234260473251342	52.8	57.07
148	1.5951087620544433	1.8029834127426148	53.25	57.596
149	1.606746681175232	1.820586061668396	52.87	57.382
150	1.6140379094314574	1.8336073955535888	52.48	57.168
151	1.6040457062911988	1.8180676971435548	52.91	57.346
152	1.601434649772644	1.8191177307128907	52.91	57.338
153	1.5988838061141968	1.8174638465881348	52.88	57.432
154	1.5968200549316407	1.8159733152389526	52.78	57.528
155	1.6176988844299316	1.843269871520996	52.69	57.308
156	1.6016172033309937	1.8239235433578491	52.86	57.394
157	1.5923840512466432	1.8167701820373534	52.82	57.614
158	1.6027703888702391	1.832855891609192	52.77	57.504
159	1.592534758682251	1.8223692504882814	52.85	57.656
160	1.5808448986053467	1.8071825386047364	53.23	57.994
161	1.588160598640442	1.8147304447174073	52.97	57.664
162	1.5845092616653442	1.8115334287643432	53.56	57.922
163	1.5839035319519044	1.8117158067703247	53.12	57.948
164	1.572684073562622	1.8038617506027221	53.22	58.074
165	1.5894199003219605	1.8265411157608031	53.1	58.044
166	1.5790349744796752	1.8171163396835328	53.13	58.0
167	1.583012812614441	1.8220351741790772	53.02	58.0
168	1.5622511967468262	1.8027908374786377	53.35	58.288
169	1.5672631716156007	1.8031802576065064	53.53	58.29
170	1.5555290188598634	1.7999685106277465	53.53	58.534
171	1.5559123094940186	1.8004705694198608	53.5	58.4
172	1.5487456800079347	1.791423328590393	53.52	58.618
173	1.5519332823562622	1.797382272720337	53.46	58.558
174	1.5565720336151123	1.8019214679718019	53.54	58.52
175	1.5520414883041382	1.7991064851760865	53.73	58.544
176	1.5515267477035521	1.7962269500732422	53.84	58.546
177	1.550964859161377	1.7967237623214722	53.62	58.624
178	1.5422976476287842	1.784387276649475	53.83	58.736
179	1.5457168398284913	1.7898023193359376	53.77	58.7
180	1.5498515533828736	1.7945741540908813	53.57	58.742
181	1.5461691007995606	1.794232894515991	53.68	58.764
182	1.5475648413467407	1.7944902437210084	53.56	58.664
183	1.5422888975143432	1.7865017816543578	54.0	58.786
184	1.5431253274917602	1.7889743326187133	53.73	58.87
185	1.543183729095459	1.7873173917770386	53.79	58.772
186	1.5405869668197631	1.7842864059448242	53.75	58.776
187	1.5411305156326294	1.7878067716598511	53.92	58.766
188	1.544886333961487	1.7904379833221435	53.55	58.81
189	1.5515927923583985	1.796754631614685	53.76	58.614
190	1.5411229174423218	1.7840810651779175	53.7	58.858
191	1.546599165496826	1.791393887901306	53.66	58.69
192	1.5440936819076538	1.7886260885238647	53.76	58.778
193	1.5532036784362793	1.7951259567260742	53.66	58.542
194	1.5371683631515503	1.783422908973694	53.89	58.88
195	1.5452556732940674	1.7933920764923095	53.82	58.678
196	1.54136126411438	1.7906534566879273	53.87	58.82
197	1.5415454013061523	1.7888494682312013	53.96	58.786
198	1.5496174932479858	1.800256130027771	53.74	58.728
199	1.5416510940933228	1.7910889532089234	53.69	58.624
