	Train Loss	Test Loss	Test Accuracy	Train Accuracy
38	0.8553715093994141	0.8884900092124939	68.81	69.868
39	1.0145734827423096	1.0494317518234253	64.49	65.174
40	1.1411945129013061	1.154474508857727	63.29	63.566
41	1.005196558303833	1.0359297527313232	66.5	67.294
42	1.0209125296401977	1.051777193260193	65.06	65.944
43	0.9215733988761902	0.9791488127708435	68.45	69.844
44	1.0250988725090027	1.0567978048324584	66.73	67.534
45	0.8589725142288208	0.8980250833511353	70.3	71.104
46	1.125320941619873	1.1669355060577393	63.71	65.006
47	1.1590091913986207	1.1967559965133667	61.9	62.696
48	1.4030747959136962	1.4362021883010865	53.61	54.756
49	0.9657978909301758	0.9945784465789795	67.37	67.804
50	0.8637273539924621	0.8950682049751282	69.38	69.932
51	0.847959183959961	0.8798126065254211	69.29	70.254
52	0.7695156263160705	0.8126295027732849	73.01	73.632
53	0.7504510872077942	0.7902898120880127	72.53	73.818
54	0.7061754800987243	0.7433224705696106	74.74	75.684
55	0.8870265655517579	0.9419240601539611	70.23	71.786
56	0.8905516849136352	0.9259692456245422	68.9	69.528
57	0.8687986543273926	0.9079643446922302	68.94	69.686
58	0.8560742786026001	0.8973607355117798	69.66	70.982
59	0.8356406475448609	0.8775306214332581	71.36	72.168
60	0.7763782577514649	0.8164550218582153	72.58	73.752
61	0.9249556119155884	0.969914570426941	69.08	69.626
62	1.0100027431488037	1.0501117630004884	64.37	65.708
63	1.0097543718338013	1.0499619010925294	67.43	68.308
64	0.7899356229019165	0.8547822025299072	71.8	73.35
65	0.6707896097373962	0.7237041059494018	76.05	77.426
66	1.0515665979766846	1.0993267723083495	68.12	69.126
67	1.2295381295013428	1.2374095840454102	60.35	60.532
68	0.750702053527832	0.7878611852645874	72.89	73.582
69	0.7109928651428222	0.7530882879257202	74.41	75.748
70	0.8489234189987183	0.8882969067573547	71.93	72.946
71	0.7540311820220947	0.788705565071106	73.73	74.364
72	1.1634386206817626	1.1873879489898682	65.71	65.66
73	0.9783093144607544	1.0277255918502808	67.58	68.522
74	0.745050555114746	0.7872298700332642	73.31	74.612
75	0.7180991343688965	0.766714166355133	74.83	75.992
76	0.783818039855957	0.8440852265357971	72.91	74.45
77	0.8664037550735474	0.900120544052124	71.11	72.162
78	0.7978956411933898	0.8575569286346435	71.59	72.838
79	0.7865451996040345	0.8332198940277099	73.74	74.478
80	0.7964602556610108	0.8516555968284607	72.29	73.412
81	0.6944676978874207	0.7345287851333618	74.99	76.036
82	0.6212070702743531	0.6871262367248535	77.38	79.12
83	0.6017080186843872	0.6526590156555175	78.26	79.498
84	0.7940768046569824	0.8490579545974731	72.9	73.78
85	0.7434807036972045	0.8123955254554749	73.58	75.372
86	0.6059643727493286	0.6569922508239746	77.97	79.51
87	0.6338786375045776	0.7071626814842225	76.32	78.244
88	0.6831149480819703	0.7525432847976684	75.71	77.078
89	0.663035067024231	0.7263054704666138	76.8	78.38
90	0.8519396323394776	0.9177238473892212	72.18	73.35
91	0.756555537071228	0.8262904787063599	73.26	75.16
92	0.8027911317634583	0.8773108654022217	70.72	73.076
93	0.7001307857894897	0.7591771485328674	75.33	77.018
94	0.6658620918655396	0.7275359138965607	76.51	77.888
95	0.5967045125961303	0.6578222078323365	78.0	79.572
96	0.559451801815033	0.6318332233905792	78.93	80.972
97	0.7012482043075562	0.7669811626434326	75.05	76.358
98	0.6025440021324158	0.6702819410324097	77.66	79.352
99	0.6190039665985108	0.6948032853126526	77.07	78.788
100	0.723585194568634	0.7845910892486573	74.58	76.136
101	0.6459745464515686	0.7110440334320068	76.78	78.302
102	0.6647521814537048	0.7574419747829437	76.47	78.606
103	0.6138677575778961	0.6860159010887146	77.71	79.486
104	0.5663348338890075	0.6363876646995544	78.74	80.53
105	0.6666132727050781	0.7355253679275513	75.66	77.678
106	0.6205022278404236	0.7005758935928345	76.96	79.156
107	0.5745161542320252	0.6455827088356018	78.91	80.366
108	0.5221904040145874	0.5892044638633728	80.13	81.904
109	0.7412631451797486	0.807807515335083	74.51	75.658
110	0.8207122203826904	0.8817927824020386	71.03	72.712
111	1.3703239097213744	1.453293594932556	64.57	65.024
112	1.0862869512176514	1.1224080352783203	63.44	64.672
113	0.780437161693573	0.8303627377510071	72.37	73.85
114	0.6298864133644104	0.6752930207252502	76.91	78.346
115	0.6153714734077453	0.6753164700508117	77.01	78.714
116	0.592643479232788	0.6533078723907471	78.01	79.556
117	0.5761392031478881	0.6366327791213989	79.0	80.406
118	0.6412122183609009	0.6984652848243713	76.77	78.288
119	0.5514622493934631	0.6151716642379761	79.22	81.18
120	0.9791589530181884	1.052084201812744	69.99	71.972
121	0.5130719079780579	0.573746778678894	80.64	82.414
122	0.4605979061603546	0.5280039202690124	82.09	84.228
123	0.4515372331237793	0.5197439633369446	82.29	84.442
124	0.44376048988342287	0.513208548784256	82.58	84.714
125	0.442353032245636	0.511533974456787	82.6	84.77
126	0.43650895939826967	0.5072781369686127	82.74	85.016
127	0.43466394476890563	0.5085882767677307	82.87	85.102
128	0.4350883871650696	0.5083428493499755	82.88	84.934
129	0.4290094291877747	0.5026708380699157	83.18	85.122
130	0.4301215800666809	0.5031212117671967	83.1	85.218
131	0.42599081789016724	0.5017770499229431	83.06	85.22
132	0.42223679900169375	0.49792462334632875	83.39	85.396
133	0.42623713726997375	0.5019427411556244	83.04	85.408
134	0.419315887336731	0.4924297432899475	83.59	85.588
135	0.4217808102989197	0.49487449030876157	83.57	85.394
136	0.41516051186561587	0.49035662569999694	83.74	85.708
137	0.41706592306137086	0.49246448225975037	83.67	85.67
138	0.41465127172470095	0.49016612453460695	83.61	85.764
139	0.4131622591972351	0.4875855945587158	83.73	85.75
140	0.4141955493068695	0.48995940432548524	83.73	85.782
141	0.41289561375617984	0.4885526445388794	83.55	85.786
142	0.4064710683631897	0.4845818754673004	83.93	85.976
143	0.4112559066772461	0.490021435213089	83.62	85.776
144	0.40589863872528076	0.4825324789047241	83.91	85.946
145	0.40052717164993284	0.47841475763320923	83.98	86.122
146	0.40014520235061646	0.4795851167201996	83.94	86.166
147	0.4036400838279724	0.48505998740196227	83.85	86.02
148	0.3954717520236969	0.47283125700950623	84.17	86.298
149	0.39858087404251097	0.4783033658981323	84.19	86.368
150	0.3999965144062042	0.481210715341568	83.92	86.262
151	0.39967027451515197	0.480146470785141	84.09	86.236
152	0.39498791110038756	0.47619282302856447	84.18	86.328
153	0.3919359950065613	0.47193832836151123	84.35	86.526
154	0.3962282128429413	0.4793173231601715	84.0	86.31
155	0.3941184923171997	0.47156191630363464	84.18	86.384
156	0.40162478623390196	0.4836884292125702	83.99	86.208
157	0.39560510155677797	0.4790400168418884	84.04	86.356
158	0.3911841284656525	0.47383012824058535	84.3	86.586
159	0.39593620221138	0.47967782225608824	83.97	86.324
160	0.3893569421768188	0.46967554264068606	84.35	86.62
161	0.3897074216365814	0.4735960721969604	84.17	86.54
162	0.3887674914073944	0.47533810844421387	84.07	86.626
163	0.38522823238372805	0.47310609436035156	84.33	86.752
164	0.38386432218551636	0.4716312620162964	84.24	86.772
165	0.38215097299575806	0.4667860240936279	84.41	86.782
166	0.3766586531925201	0.4634802691459656	84.41	86.982
167	0.38181368467330934	0.4693762153148651	84.28	86.838
168	0.38721509320259095	0.4763090795040131	84.04	86.7
169	0.3845785455703735	0.4763564733505249	84.28	86.772
170	0.38199575879096986	0.47100747184753416	84.14	86.87
171	0.38377925240516664	0.4746258090019226	84.21	86.972
172	0.38241263038635254	0.47260941076278684	84.31	86.892
173	0.37938492566108706	0.46804476528167727	84.26	86.982
174	0.3778626156425476	0.4655354037284851	84.33	86.976
175	0.37679900007247924	0.4643663438796997	84.4	87.028
176	0.37745714780807493	0.4660300720214844	84.3	87.046
177	0.3795424735355377	0.46924392218589783	84.26	86.972
178	0.3738164453315735	0.46254530334472654	84.46	87.096
179	0.37545071228027344	0.46444674577713013	84.44	87.108
180	0.3758020592212677	0.4637243709564209	84.31	87.034
181	0.3741595554161072	0.46370859985351565	84.43	87.092
182	0.37561781037330627	0.46551684103012086	84.39	87.062
183	0.37489410680770874	0.46336077508926393	84.37	87.046
184	0.3771023587989807	0.4686302050590515	84.35	87.12
185	0.37461893233299254	0.46528651189804077	84.48	87.13
186	0.3731759056377411	0.46246771869659425	84.46	87.128
187	0.37427670352935793	0.46683109283447266	84.29	87.16
188	0.3738235171318054	0.46331152629852296	84.57	87.062
189	0.37370388916015623	0.4646118402481079	84.4	87.05
190	0.37338085710525515	0.46391172037124634	84.32	87.156
191	0.3725508942890167	0.4610635236740112	84.34	87.114
192	0.37265459187507627	0.4644483452796936	84.55	87.192
193	0.37331492223739626	0.4649674189567566	84.47	87.174
194	0.3702404813861847	0.4594201590538025	84.61	87.198
195	0.372064099111557	0.4625742091178894	84.46	87.068
196	0.37430443605422975	0.46599486007690427	84.38	87.154
197	0.3712397531223297	0.4616315238952637	84.48	87.156
198	0.3734384619522095	0.4647275770187378	84.5	87.172
199	0.3723434591579437	0.4631263080596924	84.53	87.104
