	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_all	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
40	1.078156403541565	1.1003981370925904	63.54	63.36	4169.553853839928	374.4253976047254	4337.130843432552	0.07771982955011718	4817.630195177916	4821.157241275873	44489.23046875	4507.85546875	47482.0703125	0.08626322448253632	52256.98046875	47749.125
41	1.1429297814178467	1.1704735059738158	60.69	61.456	4897.659193352849	322.9710629442981	4941.183280610419	0.058962079564082004	5477.6063756923995	5373.69445541182	47855.8359375	3495.7734375	50777.78125	0.062389615923166275	56031.3359375	52535.5625
42	1.0059141702079772	1.0383112815856934	64.16	65.138	3716.6303611567587	356.62341177943074	3811.772699285296	0.08428469309431202	4231.176488717589	4210.668930196985	40597.5859375	3951.609375	43676.69140625	0.08217011392116547	48090.58984375	44138.98046875
43	0.9449455668258667	0.9731535650253296	66.25	67.082	3947.0067750880976	287.53559397325495	3983.3591144586803	0.06511922768421846	4415.525248051103	4331.146570720992	39987.9140625	4024.2265625	43112.265625	0.08480021357536316	47455.3828125	43431.15625
44	0.9658581469535827	0.9912499414443969	66.23	67.066	4365.888467445961	384.436038411694	4619.08093276016	0.07499412849724232	5126.215159975231	5087.177962434744	39863.01171875	3107.94140625	43513.2109375	0.06474515795707703	48002.68359375	44894.7421875
45	1.0073613098526002	1.047024073123932	65.42	66.308	3915.0910623949467	205.88832073605454	4015.5425194656978	0.046245662166377204	4452.056930125333	4369.575492735948	40907.8046875	3947.22265625	44175.3359375	0.08114323019981384	48645.125	44697.90234375
46	1.040212552947998	1.0911753293991089	63.67	64.796	4483.201293011172	548.0739870875905	4642.572080977373	0.10662745512958632	5140.083165461522	5005.521924857884	42381.88671875	5454.33203125	45253.6328125	0.1097986251115799	49675.77734375	44221.4453125
47	1.0373345951080322	1.0685664338111878	65.48	65.936	4473.580497363176	695.0268812160425	4705.012623840349	0.13474346297590253	5158.1491663186725	4542.411301198153	41429.1953125	6045.9921875	45280.49609375	0.12179705500602722	49639.88671875	43593.89453125
48	1.028114977836609	1.0531206344604491	64.11	64.806	4106.968739247719	1025.2643081104766	4289.661284340007	0.21891028197143222	4683.490875244835	4007.632826729839	41220.19140625	6638.78125	45054.48046875	0.13459837436676025	49322.890625	42684.109375
49	0.8830916349411011	0.9144554056167603	68.18	69.582	2653.005444279964	290.9175798996608	2761.6310965498265	0.0949669732406326	3063.3552905020742	3032.3955980048777	35944.3515625	3608.48828125	38818.79296875	0.0844465121626854	42731.05078125	39122.5625
50	1.3375298283004762	1.3965793928146362	58.02	59.462	6944.104991834184	488.84548652956283	7097.358750174302	0.062277395036364105	7849.48513411846	7530.9517039207485	52582.5859375	6473.5390625	56307.34765625	0.1046745553612709	61844.4375	55370.8984375
51	1.5674449978637695	1.6194883588790894	48.49	49.742	10813.053568376998	587.385812176986	10744.79197269013	0.0492443776475451	11927.977166876997	11847.607895757625	66015.78125	6706.359375	69065.078125	0.08824873715639114	75993.828125	69287.46875
52	0.9240800899124145	0.9430706392288208	67.23	68.138	2982.765660539569	377.73069130114345	3145.826938838452	0.10820691893673189	3490.8182860469483	3472.5463305677813	39633.98828125	4803.4765625	42422.58984375	0.10307338088750839	46602.4921875	41799.015625
53	0.8582325314712524	0.8892251224517822	69.56	70.11	2191.6560485135665	358.1556518880225	2227.1977675418248	0.1455348927480961	2460.960702447818	2364.347392378126	36092.0	3694.4609375	39113.765625	0.08581941574811935	43049.2421875	39354.78125
54	0.9626411948394775	1.0039122016906739	67.28	68.582	3837.191285416352	363.0514773768153	4040.814537661171	0.0813407023571366	4463.343281482769	4235.155087063092	39993.8671875	4632.1953125	43513.109375	0.09684056788682938	47833.2109375	43201.015625
55	0.8577579750823975	0.8915860290527344	69.47	70.624	3372.040060140554	279.3842462405945	3541.9559271166117	0.07117314904073567	3925.4163965780135	3844.705286561197	34536.46875	4789.7578125	37846.30859375	0.11536231637001038	41519.2578125	36729.5
56	0.8701558428955078	0.9053427918434143	69.46	70.21	3751.2115320022835	363.49381362934133	3929.8215539063126	0.08347231007781993	4354.663400239693	4264.191150069929	35306.078125	4357.41015625	38995.9375	0.10170251876115799	42844.6640625	38487.25390625
57	0.9299403199005127	0.9668552230834961	68.5	69.324	3911.313402825981	360.7591772140285	3973.6695798075484	0.08182096873168207	4409.128647658485	4370.7852006068515	38863.70703125	2760.03515625	42153.3671875	0.059316813945770264	46530.40234375	43770.3671875
