	Train Loss	Test Loss	Test Accuracy	Train Accuracy
0	6.2577241116333004	6.291763487243652	1.05	1.036
1	4.851285569610596	4.8767573982238765	2.48	2.666
2	4.507099200744629	4.508968711090088	3.56	3.5
3	4.3291568325805665	4.335844641113281	4.54	4.472
4	4.244434920654297	4.252239627838135	5.01	4.966
5	4.182944118804931	4.1910917182922365	5.82	5.836
6	4.150047373962402	4.160742282104493	6.35	7.002
7	4.376213645324707	4.388003606414795	6.37	6.636
8	4.1000973963928224	4.115431665802002	7.32	7.348
9	3.9567102890014647	3.976024281311035	8.76	9.182
10	3.947389174041748	3.962732313156128	9.55	9.554
11	3.9328849919128417	3.9415320190429686	10.04	10.394
12	3.9391097567749025	3.946349345779419	9.74	9.734
13	3.8994368074035646	3.9156301063537597	10.66	11.018
14	4.0697444583129885	4.084992741012573	8.74	9.138
15	3.6501444024658203	3.675654405975342	12.67	13.182
16	3.743181184692383	3.760476041793823	12.85	13.488
17	3.750578062667847	3.7755856277465822	12.19	12.892
18	3.6871391563415528	3.7161744510650636	13.58	13.774
19	3.641515916671753	3.6644840293884275	14.92	15.204
20	3.7076975505828855	3.7189059955596924	14.85	15.188
21	3.620377595062256	3.6646549282073972	15.89	16.442
22	3.5070855907440186	3.5380259006500245	17.44	18.06
23	3.5714160105895996	3.614617177963257	16.33	16.714
24	3.3670473597717283	3.394020699310303	20.13	19.72
25	3.523728514251709	3.5632450141906737	17.78	17.936
26	3.516457525024414	3.5393788021087644	19.17	19.416
27	3.4313082166290285	3.451668210601807	18.94	19.702
28	3.413495100708008	3.4560891967773437	19.4	20.374
29	3.413275836791992	3.469018500137329	21.17	21.376
30	3.6563363445281984	3.6655434516906737	19.88	19.868
31	3.2799664154815673	3.3272328887939455	21.9	22.518
32	3.234347797317505	3.272380537033081	22.38	22.838
33	3.2869541674041747	3.3262870765686037	23.6	24.216
34	3.2118638790130616	3.249981206893921	23.85	24.58
35	3.14765732131958	3.182724235153198	24.55	24.98
36	3.642434528121948	3.7131133029937744	22.0	22.888
37	3.105270959701538	3.158002519989014	26.37	27.222
38	3.294992971725464	3.3598455413818358	25.22	25.778
39	3.2874575531768797	3.3158386684417724	23.49	24.658
40	3.1016188036346435	3.150545460128784	25.45	26.124
41	3.068523455657959	3.1237968059539796	27.24	27.692
42	3.0999322996520995	3.1423795124053955	27.07	27.328
43	2.9345486208343505	2.97888332824707	28.57	29.092
44	3.0876138414001466	3.1322841751098633	27.17	27.906
45	3.07296950050354	3.121251987838745	27.52	28.674
46	3.0250262599182127	3.0980119018554686	27.73	28.864
47	2.9906929527282715	3.0348113773345946	27.7	28.374
48	2.834661124267578	2.8987043045043945	30.95	31.478
49	3.0425873974609376	3.1401128520965575	29.23	30.182
50	2.8390692656707763	2.9133055583953857	30.45	31.612
51	2.7699129053497313	2.851673292541504	32.14	33.582
52	3.8592214093017576	3.932262036895752	23.18	24.116
53	2.9792137877655027	3.059244826889038	30.58	31.124
54	2.9899879582214357	3.0579282634735105	29.8	30.154
55	2.830753304595947	2.914425072479248	31.83	33.158
56	2.9634952381896973	3.063930809020996	30.19	31.438
57	2.6774066192626953	2.7736511589050292	32.93	34.402
58	2.787812496185303	2.8716709579467774	32.76	34.276
59	2.6880824745178225	2.773934569168091	34.29	35.346
60	2.79971356842041	2.894501634979248	32.42	34.172
61	2.723620838546753	2.8328331199645995	33.75	34.984
62	2.630656863708496	2.7458240531921385	34.58	35.936
63	2.6690907817840577	2.762606021118164	34.18	35.138
64	2.630325522003174	2.7153364364624024	33.88	34.7
65	2.7734387995910645	2.852351259613037	32.48	33.404
66	2.7246057165527344	2.818533263015747	34.17	35.788
67	2.6007472010803223	2.706045890045166	34.5	36.096
68	2.5987433982086183	2.6970341567993166	36.22	37.666
69	2.4439721702575685	2.5389838481903078	37.8	39.49
70	2.4460483627319336	2.558045899963379	37.84	39.706
71	2.7992573908996583	2.917015734100342	32.42	34.412
72	2.63704579208374	2.7104923053741454	33.46	34.51
73	2.4737213172912598	2.5784288696289064	37.33	39.206
74	2.580855361404419	2.696025732421875	34.48	36.616
75	2.5328803719329835	2.6711034378051757	37.33	38.91
76	2.4467019567871096	2.546315068054199	37.77	39.864
77	2.4999671853637695	2.622585996246338	37.08	39.028
78	2.659398626098633	2.775051231956482	34.32	36.094
79	2.5311673863220214	2.663632234954834	36.79	38.764
80	2.3735378732299806	2.49224192199707	38.43	41.082
81	2.879704337844849	2.984756273651123	32.94	33.952
82	2.366245533294678	2.494546936035156	38.68	40.712
83	2.5022325160217287	2.649842698478699	37.55	39.736
84	2.507746067123413	2.634433787918091	37.41	38.682
85	2.4219920419311523	2.536071537399292	38.01	40.022
86	2.4892989781188963	2.609525890350342	37.65	39.832
87	2.7151357303619386	2.8586996364593507	35.2	36.436
88	2.235127777481079	2.372503215408325	41.23	43.538
89	2.3090529041290284	2.434129697036743	40.02	41.652
90	2.2286640370178223	2.3871658336639405	40.92	43.424
91	2.291685140991211	2.436656789398193	40.51	42.426
92	2.3811442949676516	2.5439593185424805	38.31	40.794
93	2.3699131282043457	2.5111835411071777	38.89	40.996
94	2.4187247068023683	2.5346017364501954	37.85	39.932
95	2.9753492147827147	3.093159351348877	32.31	33.784
96	2.415586808929443	2.536952461242676	38.8	41.134
97	2.3241611231994628	2.486982057952881	40.59	43.186
98	2.557685546798706	2.710807495880127	37.48	39.246
99	2.532779445114136	2.662135182952881	36.31	37.938
100	2.466942098083496	2.6159950708389283	38.33	40.572
101	2.3300589736938475	2.488230084991455	39.44	42.208
102	2.283163554916382	2.454908912277222	40.92	43.944
103	2.0674936877441406	2.2042349578857423	43.04	46.046
104	2.407735428314209	2.5644058673858643	39.25	41.352
105	2.186499103851318	2.332616159439087	42.28	44.924
106	2.272998518066406	2.4258477447509765	40.64	43.462
107	2.253031513442993	2.4004043310165404	40.78	43.188
108	2.116210679473877	2.2868466522216795	42.9	46.024
109	2.2698665884399416	2.4300115928649904	41.09	43.866
110	2.2753059616851807	2.445482683181763	41.03	43.666
111	2.150527734451294	2.3368800045013427	43.03	45.984
112	2.6149534357452393	2.7674411312103273	36.66	38.888
113	2.08102463142395	2.2497741703033447	43.59	46.656
114	2.1846341468811037	2.3813161392211915	42.34	45.242
