	Train Loss	Test Loss	Test Accuracy	Train Accuracy
49	3.263338748855591	3.375381087875366	26.38	27.556
50	2.693472100830078	2.7608325653076173	32.27	33.076
51	3.5738117040252684	3.6475028030395507	22.75	24.302
52	2.8599709084320066	2.9406632446289063	30.26	31.762
53	2.690561253890991	2.7659803203582762	32.01	33.164
54	2.8490899020385743	2.915162738418579	30.6	31.58
55	2.9996439722442627	3.113002257156372	29.59	31.22
56	2.9093507569885255	2.9936146984100342	31.05	32.114
57	2.7487675554656983	2.83371844329834	33.12	34.302
58	3.2056345027160646	3.2903036769866945	26.06	27.014
59	2.6910998176574705	2.75534679145813	33.76	34.71
60	2.5988161714935303	2.6960743169784545	34.93	36.436
61	2.8712053082275393	2.9960881607055665	31.04	32.614
62	2.824591215362549	2.9048418113708494	31.75	33.078
63	2.512617071304321	2.5959514137268065	35.2	36.546
64	2.8758741691589353	2.964337131881714	32.57	34.022
65	2.47467758102417	2.5650444171905518	37.43	38.898
66	2.5909556923675536	2.7098507732391357	34.84	36.604
67	2.741411098175049	2.8466305740356446	34.14	35.122
68	2.6345692797851563	2.70785797996521	34.6	35.736
69	2.8113239112091066	2.900041595840454	32.39	32.81
70	2.8321024406433106	2.9196476097106934	31.62	33.434
71	2.602292936553955	2.6688109382629395	33.37	34.678
72	2.4274261518859865	2.500786862182617	37.55	38.854
73	2.6579883657836914	2.7565058563232423	35.44	37.016
74	2.371914590072632	2.4825486173629763	37.95	39.94
75	2.6497081512451173	2.7508469762802124	34.48	36.26
76	2.3054474810791015	2.3853864067077635	39.08	40.438
77	2.2653924878692626	2.348102894973755	40.25	42.222
78	2.290511929779053	2.3859657386779785	40.27	41.708
79	2.4104766349029543	2.5086687812805177	39.33	41.2
80	2.4609022512054444	2.5938219339370727	37.9	39.652
81	2.342841809310913	2.4538197397232056	39.38	41.132
82	2.470585450592041	2.587232688713074	38.19	39.628
83	2.3269327641296385	2.447784566116333	38.94	41.092
84	2.86388576675415	3.024343838882446	34.79	36.138
85	2.3529751176452636	2.505525308418274	38.96	41.278
86	2.1929801892852785	2.3189621212005616	41.49	43.436
87	2.313309898300171	2.4821054012298585	39.78	42.262
88	2.2873767304992674	2.4202588317871094	39.95	41.492
89	2.31580111328125	2.4607374904632566	39.74	42.04
90	2.492637773742676	2.637761430168152	37.29	39.408
91	2.2851098458099366	2.4238407138824463	40.46	42.49
92	2.2342365296936033	2.3503699504852293	41.86	43.278
93	2.3653649351501467	2.4980564395904543	39.45	41.702
94	2.213370858154297	2.3383191049575807	40.9	43.048
95	2.545207979736328	2.662510124206543	36.21	38.162
96	2.204492423248291	2.3552189958572387	41.42	43.964
97	2.2609360552215576	2.4019604919433593	41.42	43.772
98	2.4874364710235595	2.6739025030136108	38.77	41.108
99	2.5580623947143555	2.749568069458008	37.06	39.096
100	2.149297155151367	2.29592589302063	43.33	45.852
101	2.5395338709259034	2.7341007553100587	37.84	40.55
102	2.1829955304718016	2.3464669506073	41.83	44.408
103	2.150537077407837	2.28684375705719	42.23	44.452
104	2.2182907006073	2.361317887687683	41.95	44.468
105	2.050796928253174	2.202204319000244	43.21	46.046
106	2.160104324493408	2.3337122076034547	44.05	46.68
107	2.176652292709351	2.3657217477798462	42.68	45.68
108	2.1770025297546387	2.336763021469116	41.73	44.528
109	2.0887493212890624	2.260993444442749	43.49	46.07
110	2.14625849029541	2.3394995429992678	43.72	46.382
111	2.0342086795043945	2.206703385353088	43.89	47.092
112	2.080852878036499	2.2586338329315185	43.03	46.196
113	2.1491612394714354	2.3277118585586547	43.2	45.436
114	2.2999274565887453	2.4782638574600218	40.46	43.174
115	2.085565764007568	2.2710088344573975	42.62	46.084
116	2.170681094818115	2.3468207550048827	41.77	44.924
117	2.188362092895508	2.3893500158309937	41.45	44.764
118	2.2530211326599123	2.4441082624435424	42.08	44.802
119	2.0591286351013185	2.2452273118972776	43.78	47.166
120	1.964018705406189	2.133942643737793	44.57	47.72
121	1.7406486547851563	1.9382727617263793	49.77	53.734
122	1.6991632196807862	1.8987588293075561	50.83	54.638
123	1.6775004364776611	1.8749141872406005	51.13	55.114
124	1.6614970095062256	1.8646451541900635	51.57	55.434
125	1.6526512942886353	1.8562232454299927	51.85	55.736
126	1.6428440035247802	1.8495175745010375	51.71	55.878
127	1.6507550549697876	1.8621559432983399	52.03	56.006
128	1.6513436307525635	1.8656220523834228	51.66	56.05
129	1.6420242276763917	1.8564229148864746	52.21	56.14
130	1.6267731308364868	1.8433539470672606	52.39	56.488
131	1.6308823232269287	1.8498570890426635	52.13	56.606
132	1.6190393716430664	1.8364981981277466	52.34	56.582
133	1.6210774663925172	1.8459827800750732	52.31	56.696
134	1.6198561336898805	1.846079483985901	52.42	56.73
135	1.609606612892151	1.8361405166625977	52.18	56.928
136	1.6149888066864013	1.84250902633667	52.48	56.896
137	1.5980050525283813	1.8258453653335571	52.54	57.16
138	1.5942819641494752	1.8228285457611084	52.47	57.018
139	1.5986789364624023	1.8337280042648316	52.52	57.168
140	1.6030695931625367	1.8340683425903321	52.39	57.068
141	1.619625779685974	1.8554271352767944	52.44	56.946
142	1.598929659729004	1.8380226850509644	52.51	57.3
143	1.5853228457641602	1.8258078998565674	52.7	57.484
144	1.580599069442749	1.8229389616012572	52.87	57.66
145	1.5816049561691283	1.8243709732055664	52.81	57.63
146	1.5901473587417603	1.8263285459518432	53.0	57.45
147	1.5844732152557373	1.8281758567810058	53.14	57.752
148	1.5785089223480224	1.823775638771057	53.05	57.998
149	1.57224899684906	1.816749799156189	53.08	57.844
150	1.584132898902893	1.832634578895569	52.79	57.828
151	1.5881119104003907	1.8357380889892578	53.13	57.63
152	1.5674123025131226	1.814963623046875	53.23	57.938
153	1.5752727951812744	1.8205718811035156	53.42	57.878
154	1.5705914252471924	1.8241767820358277	53.05	57.978
155	1.562812838973999	1.8098675882339477	53.19	58.16
156	1.5720458034896851	1.8261203704833984	52.91	58.068
157	1.5695172579574586	1.8263119791030884	53.1	58.108
158	1.5640154833221436	1.8158112699508666	53.32	58.204
159	1.562982755126953	1.8278660842895509	52.85	58.172
160	1.5639912994384766	1.824600288772583	53.08	58.172
161	1.5571803450775146	1.8200506187438965	53.2	58.446
162	1.5681983853912353	1.8407690134048462	52.87	58.278
163	1.5545745990753175	1.8210187259674073	53.26	58.564
164	1.5479321422576904	1.8192317054748535	53.11	58.59
165	1.5430278316497803	1.809682653617859	53.66	58.734
166	1.5562022616195679	1.8264814847946167	53.08	58.388
167	1.5576316991424561	1.8314940700531006	53.39	58.522
168	1.5552376613998413	1.8132540769577026	53.62	58.636
169	1.5435984883880616	1.8088375249862672	53.39	58.656
170	1.558257151260376	1.828800205039978	53.18	58.366
171	1.5455301623535156	1.8153470956802369	53.43	58.61
172	1.529848726539612	1.8000847599029541	53.78	59.032
173	1.5343153573989867	1.8067442792892456	53.66	58.884
174	1.535399574661255	1.803011017227173	53.6	58.944
175	1.5337630023574829	1.802945145225525	53.88	58.9
176	1.52416123046875	1.7929969150543212	53.93	59.116
177	1.531942992591858	1.8025011142730714	53.49	59.068
178	1.5254605185317993	1.7959077690124512	53.89	59.048
179	1.532376576309204	1.8030074842453003	53.66	59.05
180	1.525993186340332	1.7965498821258545	53.9	59.13
181	1.5276173453521729	1.7999945014953613	54.03	59.154
182	1.5294236128997802	1.8044951202392578	53.72	59.054
183	1.524344204788208	1.790313088798523	54.04	59.076
184	1.5250204607772828	1.7990876707077026	53.92	59.22
185	1.5272613150405885	1.8007630437850952	53.74	59.122
186	1.5246838751602172	1.7962424951553344	53.81	59.164
187	1.5182131136703492	1.7866894039154053	54.08	59.212
188	1.5252083203887938	1.7991253496170043	53.97	59.104
189	1.5242827173995972	1.7954148710250855	53.96	59.212
190	1.5267884078598022	1.802288073539734	53.95	59.224
191	1.5181431147003175	1.7901591508865355	54.06	59.332
192	1.5227134107208251	1.7952303745269775	53.86	59.25
193	1.515364662513733	1.7896455238342286	53.86	59.392
194	1.5167945299911498	1.7873926898956298	54.01	59.326
195	1.5282045517349243	1.806505435371399	53.53	59.116
196	1.5167907794570923	1.79158234539032	54.05	59.312
197	1.5152123641204833	1.7889384017944336	54.32	59.378
198	1.5206230855941771	1.8002363710403442	53.59	59.226
199	1.5205283227157593	1.7978493787765504	53.74	59.262
