	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel
25	1.6717237506103515	1.7031756868362427	48.51	48.406	9896.39681933288	390.6282667338462	9958.523789623354	0.0352548920789438	66871.453125	6137.4921875	68816.578125	0.08098994195461273
26	1.1884194118881226	1.2167100488662719	59.73	60.062	3962.581921558736	380.4062943967271	4107.528173140562	0.08325965478922662	49245.859375	4741.7890625	51835.734375	0.08308958262205124
27	1.0754065782165527	1.098902801513672	61.83	62.574	2450.6787609940543	393.08584839885475	2597.520620860816	0.13644973646903322	43314.22265625	3919.35546875	46146.2734375	0.07709476351737976
28	3.3707348271942137	3.4389361530303955	35.01	35.308	18158.937288724654	737.7466330897087	18384.24120358817	0.036219106043928806	120037.921875	8295.9296875	123424.6953125	0.06090240553021431
29	4.668019615478515	4.697026296234131	21.41	21.142	18975.419282264396	533.7463506174875	18974.545851001792	0.025267069608233786	181886.796875	15497.0625	184967.421875	0.07604148983955383
30	1.6696109856414796	1.6494257865905761	44.57	44.536	7275.831381867619	409.448368741799	7201.239478088574	0.05122428958402361	72482.84375	6418.5859375	73545.75	0.07923757284879684
31	1.3209270213317872	1.330823825263977	52.11	52.44	5166.699358991097	461.8520584092327	5249.506957641601	0.07952703410728482	59869.5078125	3231.765625	61774.06640625	0.047331929206848145
32	1.325222131576538	1.33898802318573	52.8	53.354	5418.422154369246	270.6072538250472	5406.150975036435	0.045073468011670906	54092.2890625	3447.40234375	56295.203125	0.05545373260974884
33	1.389934043045044	1.4196272758483888	54.02	54.474	6092.478386984151	231.0306112855561	6168.944678214372	0.03371482934873779	55758.4765625	2963.3046875	58471.42578125	0.04584391415119171
34	1.2401402861785888	1.2642202842712402	55.79	57.14	4831.973482992556	510.4913536749501	4910.698673439214	0.0941433373776912	50321.6328125	5936.171875	53199.859375	0.1015574261546135
35	1.025911047744751	1.0439785536766053	63.34	63.67	2236.2994822236647	388.8429721604261	2259.815577909386	0.15430525685895174	44901.51171875	3990.5703125	47553.28515625	0.07616524398326874
36	1.1751351670074464	1.2073163102149964	58.72	59.572	5223.009536581169	392.68931980936344	5305.882290082745	0.06686196258846361	49567.2734375	3240.96875	52251.84765625	0.05617173761129379
37	1.1434363312911988	1.164402123260498	59.29	59.632	5443.349859612606	356.276249717111	5542.667255534029	0.058098363259552796	49316.54296875	4976.375	52121.34375	0.08675738424062729
38	1.2623331662750243	1.2887087497711183	56.11	57.144	6349.715917241447	379.1858379529508	6487.386602150353	0.05267429002072638	52913.3515625	3827.13671875	55887.31640625	0.0620565302670002
39	1.258987953414917	1.2849161525726318	57.61	58.668	4953.563845053672	387.44480160600887	5087.550285752416	0.06878709346400276	49681.70703125	5497.6640625	52780.84375	0.0947309136390686
40	0.9857556084060669	1.0111526432037354	64.0	64.996	3515.0578225164745	356.2244528417379	3551.326811639844	0.0909422040574732	42843.71484375	4712.91796875	45519.05078125	0.09415842592716217
41	1.0572570781707764	1.0824127853393555	63.53	64.396	4595.52448313299	204.93499323111635	4724.84906138944	0.0391146667602415	44384.50390625	4565.48828125	47810.375	0.08677101135253906
42	1.028407110671997	1.060099118041992	61.21	62.864	5138.505352161535	313.01831270662706	5210.850510795099	0.05397461373027824	44022.40234375	3772.57421875	46608.79296875	0.07344157993793488
43	0.9218418301200867	0.957878331375122	67.22	68.13	3669.0713673694086	435.0773990955416	3750.9822976818546	0.10506394098543424	40474.49609375	3887.08203125	43373.9296875	0.08138550817966461
44	0.9583909283065796	0.9988000173568725	65.47	66.946	3949.9676738721405	240.2785678630968	3979.066473750762	0.05438010908786709	39261.33984375	3182.734375	42305.55078125	0.06822211295366287
45	1.1829849504089356	1.2231906185150145	61.51	61.858	6115.871791307	368.4173505950034	6361.363128649691	0.05221539445809728	45751.0859375	4351.8046875	49609.484375	0.07964778691530228
46	0.9393287057876587	0.9635083669662475	65.84	66.77	3134.9035928950007	649.5356077208652	3268.5039277467276	0.18077426630394713	40457.63671875	5367.1484375	43756.5234375	0.1117643415927887
47	0.9085547732925415	0.9492251176834107	67.26	68.656	2964.469042562432	220.21172206764274	3091.8396252659527	0.06395475313136526	38226.34375	4091.171875	41175.234375	0.09032144397497177
48	1.029579502029419	1.0693308015823364	63.2	64.456	5021.222610864704	285.92995081194607	5142.834360942226	0.05013452237217502	41026.390625	3871.5859375	44412.609375	0.07914575189352036
49	1.071154627494812	1.1098769241333009	64.42	65.39	4586.907090887398	319.3319743315589	4840.262017020717	0.05932079713131556	43709.15625	3626.27734375	47339.4375	0.06947363168001175
50	0.9723446757507325	1.0210208236694336	66.22	67.996	3842.629887384787	372.4648354495677	3873.719113631248	0.08667197991960139	40625.69921875	5454.73828125	43397.28125	0.11456376314163208
51	1.1833792609024048	1.2143723991394042	61.85	62.452	5658.3207409789065	761.5718440150531	5826.175733022729	0.11881517021377566	48640.390625	6808.15625	52152.7734375	0.11904231458902359
52	0.9813483284187317	1.016522854423523	66.46	67.612	3680.737639637347	252.2811550191609	3771.209323103886	0.06021723810960737	40344.83984375	3319.42578125	43486.48828125	0.06922753900289536
53	0.9231038571166992	0.9611352272033692	67.15	68.354	5135.786589691877	260.42662598036986	5315.770125148147	0.044221106394916915	39180.8984375	3938.87890625	42527.609375	0.08413667231798172
54	0.9277040864562989	0.9728297406196594	68.08	69.386	3407.2006254102957	408.57823405763645	3418.572283820648	0.10830349072930674	38256.72265625	5075.1328125	41487.515625	0.11145971715450287
55	1.1525734854125977	1.1921344890594483	60.49	61.428	5696.569239486837	656.6376894518042	5937.603622182333	0.10019711529300034	43530.82421875	4309.17578125	47967.984375	0.08158387243747711
56	0.8377723781967163	0.8826869602203369	70.69	71.68	2956.839471512557	425.3349457364836	3109.5462279435965	0.12357762007463621	34664.796875	5118.7890625	37869.23828125	0.12332002073526382
57	0.9063992802238464	0.9391431394577027	68.13	68.75	3982.3583062762978	460.8038074478885	4270.9772708654955	0.09689870424703603	36166.8984375	2708.4375	40485.68359375	0.06061428412795067
58	0.9101352769470215	0.9613578634262085	66.94	68.444	4346.237845164452	295.7902150236389	4507.778878490744	0.05891402082526945	38533.0078125	2882.234375	41536.5234375	0.06288770586252213
59	0.8031135027694702	0.846235811138153	70.74	72.524	3545.6231090804877	205.5997628846412	3566.6776648809014	0.05197162286012667	33842.484375	4085.2734375	36607.8125	0.10156957060098648
60	0.8387643063545227	0.882776893043518	69.27	70.714	3578.620940685131	516.0144895589763	3824.06588976867	0.12272028495585748	35414.421875	4353.1171875	39245.359375	0.10094822943210602
61	0.8160605003166199	0.8628034593582153	71.79	72.796	2981.3698883365905	312.9258994788937	3186.998626425111	0.08855633718205487	33695.7109375	4412.78125	37336.3828125	0.10764309018850327
62	0.8080061867332459	0.8517940195083619	71.03	72.148	2363.3925970138907	224.4542148646985	2429.1230158512185	0.08334707227619058	32693.779296875	3839.5390625	36543.12109375	0.09556595236063004
63	0.8402707028388977	0.8824306808471679	70.45	71.736	3909.465471780295	236.55191501652618	4144.108755325372	0.05150713781028197	35205.8046875	4392.9296875	38708.91015625	0.10331006348133087
64	1.2887043537902831	1.372783718109131	63.89	64.99	7957.396486268324	367.15033418064917	8004.585586578019	0.04117200034882478	51458.15234375	4281.078125	54782.71484375	0.0708858072757721
65	1.2056645818328857	1.2411499773025512	62.05	63.168	6266.201413747778	1223.761413056204	6557.342099217473	0.1697090408916974	49375.95703125	8164.75390625	53771.16796875	0.1387653946876526
66	0.7544651347923279	0.7894970264434814	72.67	73.778	2448.0382601840774	272.94099751096985	2591.745135561171	0.09516070757521967	32680.71484375	5203.40234375	35653.91015625	0.13329309225082397
67	0.812522748222351	0.8638880152702332	70.88	72.652	3684.4048642250773	338.56553999836143	3819.756809649911	0.07950148409929529	33761.953125	3849.0546875	37086.0546875	0.09438803046941757
68	1.3850436914443969	1.4272404411315918	59.06	60.142	7610.062945591631	571.349731922501	7822.957962665039	0.06566504013086664	56572.91015625	5156.01953125	61376.71875	0.07624601572751999
69	1.4057128073883056	1.4327548915863038	53.3	54.66	6405.506558034752	862.0329728105379	6514.714637722187	0.12011939330356039	58134.16796875	5816.234375	60583.79296875	0.08724036067724228
70	0.8933853548812867	0.9387266178131104	68.54	69.8	3113.9992342590804	379.7089139217993	3253.0054183633624	0.10529120953139333	38170.46484375	4221.765625	40619.28515625	0.09452394396066666
71	0.9495776176643371	0.9987908855438232	67.37	68.656	3314.600168389821	452.32360249318674	3478.8884687309474	0.11786146387926998	38097.6015625	4190.55859375	41469.75390625	0.09187426418066025
72	0.9327732584762574	0.9804604425430298	67.23	68.56	4221.2619834253155	432.7265417026566	4415.08821250989	0.08899027320675675	38118.87109375	4538.56640625	42098.6875	0.09808443486690521
73	0.9734886706733704	1.0167053191184998	66.87	67.648	5481.310044214619	555.4049045932732	5714.92975636744	0.0881670584087879	39625.03515625	5963.16796875	43079.4921875	0.12632887065410614
74	0.8388904870796203	0.8831463954925537	71.01	71.964	3769.237114388259	524.5282811545229	3881.066783994204	0.12318987408765862	33414.09375	4801.1953125	36871.0625	0.11874042451381683
75	0.8054467616653442	0.8479057694435119	71.4	72.288	3717.7920773688797	453.15552837009574	3928.906212479035	0.10395682388421704	33013.94140625	4121.23046875	36723.78125	0.1021464541554451
76	0.7842720605659484	0.8209955173492431	72.91	73.656	2815.901762186512	294.40913413045337	2928.213076040068	0.09033231887953776	31615.62890625	4378.51953125	35724.80859375	0.11167490482330322
77	0.6916001369857788	0.735178321838379	75.17	76.41	2175.7531872141553	271.3855675547795	2260.878156258085	0.10792609678407113	28674.826171875	2287.859375	32128.638671875	0.0645480528473854
78	0.7225365370178223	0.7654101948738098	73.9	75.12	2298.146508527643	222.81384153786522	2365.4718652594147	0.08523361174674629	29310.103515625	3734.58203125	33147.28125	0.10255513340234756
79	0.8006098401260376	0.8478459758758545	71.83	73.278	4132.224081058458	393.49935382813266	4275.641171732713	0.08287213338782284	33100.1796875	3723.74609375	36559.69921875	0.09261175245046616
80	0.9031917172622681	0.9575810194015503	69.07	70.352	4867.315190631567	801.9366378004066	5158.648229201547	0.14193493166366522	36277.6953125	5229.94140625	40241.26171875	0.11850836873054504
81	0.7229306129837036	0.7579485549926758	74.83	75.394	2762.4688521951157	302.82201897477756	2797.878663764287	0.09793915460852216	29894.51171875	4111.94921875	33316.16015625	0.11246796697378159
82	0.7023267229270935	0.7384929904937744	74.96	76.376	2727.452133937085	430.20772068400225	2866.254170346974	0.13631808581200583	28547.94140625	3642.330078125	32650.009765625	0.10153378546237946
83	1.0296016145324707	1.055023476409912	67.05	68.162	7049.126889816441	318.0719596753733	7519.669128593921	0.038209677233000276	37975.0390625	3965.09375	43276.55859375	0.08322248607873917
84	0.8550704963874817	0.9092042909622192	70.63	71.62	2774.9440227953837	444.9670400164031	2783.021873395033	0.1445445354683552	33872.91796875	5256.34375	37370.2265625	0.12839630246162415
85	0.7437557775497436	0.7901266633033752	73.75	75.012	2772.733905656416	496.9510970348646	2956.328171482832	0.1532817126912599	30007.21484375	5687.0234375	33830.68359375	0.15387901663780212
86	0.8189557345199585	0.8527337317466736	71.88	72.562	4548.977149328561	338.8345758072377	4748.570514783619	0.06458921884949122	33082.359375	3801.671875	36988.62890625	0.09346212446689606
87	0.8371694006538392	0.8794000152587891	70.52	71.796	3685.4374726343995	518.8623187664223	3899.781681400724	0.12070885067867797	34210.0703125	3489.8515625	38585.4296875	0.08214326947927475
88	0.885694319190979	0.9317673765182495	70.39	71.516	4670.7681952457915	726.4702602149532	4890.270054391835	0.1352134155428577	35090.046875	6794.08984375	38837.0703125	0.1602477878332138
89	0.7121891555404664	0.7688453144073486	74.46	75.66	3274.9829742196694	398.6026338949971	3474.6841225189823	0.10382175015905556	28887.953125	4396.4921875	32880.9921875	0.12196914851665497
90	0.7931718926811219	0.8397109743118286	72.72	74.384	3354.383853293929	325.2408016988541	3766.24905261102	0.07792197585626148	29935.3203125	3554.7421875	34757.69140625	0.09299597889184952
91	0.7946646164512634	0.8504680158615112	72.03	73.584	3540.583085885519	621.2442188865595	3754.4967054692993	0.1511856147302564	30885.083984375	5908.583984375	34812.6796875	0.1553899049758911
92	0.6586967580032349	0.6989990550994873	75.6	76.866	2958.4377091285623	245.507400397557	3146.636239171671	0.07035471756953432	26556.58203125	3857.94140625	30351.572265625	0.11587042361497879
93	0.7372043481063842	0.7881935844421387	73.38	75.01	3410.0732857674748	291.46951983291876	3686.673640210841	0.07145037749678108	27719.828125	3552.052734375	31949.951171875	0.10118288546800613
94	1.0234646952819824	1.0867055904388427	67.82	69.018	5784.893810579894	582.5911417035935	5985.086239378259	0.08785480820278249	40051.9453125	3742.49609375	43923.8125	0.07734283059835434
95	0.7547435889816284	0.7978702749252319	72.91	74.114	3424.0051778826887	772.0526372441478	3629.080637929439	0.19457684505505207	30183.15234375	5993.634765625	34168.328125	0.16069220006465912
96	0.9549075004959107	1.0119106706619263	69.86	71.308	5059.377413743074	568.6294230455834	5284.454071529428	0.09757455569791579	36913.86328125	5400.578125	41161.19140625	0.11965496093034744
97	0.6161015283584594	0.6560102705001831	77.51	78.768	2092.3124646552833	518.3319474936283	2229.241600508333	0.2121735803060868	25247.41796875	5168.546875	28889.537109375	0.16394968330860138
98	0.6265122947502136	0.6829963949203491	77.05	78.406	2097.150328443737	285.30910047071205	2303.0131231783544	0.1125295306624841	24891.642578125	3172.376953125	28872.814453125	0.09998534619808197
99	0.6801631094169617	0.7343442532539368	76.69	77.7	2978.837552624995	488.3257376207824	3116.6195764103245	0.14284535308787033	26635.140625	4621.68359375	30544.87890625	0.13826929032802582
100	0.825346577205658	0.8668600566864013	72.17	73.322	3769.420277319346	405.03910358020136	4181.915181487089	0.08729827337181252	30874.3125	3950.23046875	35923.453125	0.10006654262542725
101	1.009922797870636	1.0605039769649505	69.24	70.132	6512.64497271654	552.811711884157	6797.621713250244	0.07364691532220395	37674.0	5709.0625	41927.6953125	0.1242397278547287
102	0.7426002814865112	0.8009883028030396	73.01	74.536	4330.722920684552	582.7156355958832	4539.566754182686	0.1144266795297272	29513.349609375	4505.494140625	33452.36328125	0.12287035584449768
103	0.6826336340713501	0.7418118041038513	75.58	76.912	2798.988471027801	614.9413624971482	2998.3761218438963	0.18779043972310613	26813.44140625	4614.583984375	30929.513671875	0.13631081581115723
104	0.6617473042678833	0.7180496376991272	76.26	77.486	2592.3118525809264	274.9529688770349	2804.7738224683235	0.08849781120028748	26358.814453125	3337.98828125	30488.615234375	0.09962552785873413
105	0.6755296441459656	0.7167841823577881	75.66	76.462	2887.00706490148	364.8532957999432	2903.9270103262606	0.11319876150476298	27642.984375	3135.404296875	31272.5703125	0.09114833176136017
106	0.7331479795455933	0.7798834564208984	74.55	75.926	2998.175645215177	341.8466345251146	3262.8351885558004	0.09506203143693295	28098.791015625	3663.31640625	32721.43359375	0.10189999639987946
107	0.6099795358371735	0.6616362343788147	78.05	79.572	2034.6298229989625	303.6503544187389	2186.667210069316	0.12505274614693807	24276.640625	3099.99609375	28068.39453125	0.10051000118255615
108	0.6403251914978028	0.7127637026786804	77.16	78.778	2259.547945649438	251.2984213621328	2436.9686182550768	0.09295438978823069	24898.337890625	3550.935546875	29063.830078125	0.11131949722766876
109	0.5945764674186707	0.6556263942718505	78.37	79.552	2198.2732429413622	336.8188613731745	2251.799538318498	0.1351660067974831	23471.5234375	3882.61328125	27535.904296875	0.1287165880203247
110	1.108520093383789	1.1641061681747435	66.21	67.102	6629.223645087409	362.23174378664277	7011.428756221563	0.0464571640486788	42528.6796875	5238.15234375	47946.296875	0.09941144287586212
111	0.6374419211578369	0.6896741777420043	76.87	78.19	2006.914104988634	503.914842532856	2220.210074304718	0.20740848256641645	26371.7578125	4805.74609375	29834.173828125	0.14734722673892975
112	0.664517233581543	0.7173254684448243	76.15	77.674	2602.93934183148	282.6005197348087	2916.155585562355	0.08765747829323439	25747.78515625	4440.048828125	30158.873046875	0.1344796121120453
113	0.7524187969970703	0.8231451363563538	73.08	75.146	3891.8534325759	471.14184295872667	4194.709331989614	0.1018780392395954	29544.57421875	3973.93359375	33818.51171875	0.10701438784599304
114	0.9336983387756348	1.01004269323349	68.72	70.578	5070.124878037673	416.0547624009652	5407.832118097815	0.0691109453150617	36056.5234375	4008.5234375	40951.8515625	0.0889662653207779
115	0.8809936991882324	0.9291283533096314	71.72	72.622	4899.219773403495	524.1701970026078	5155.329799719931	0.0921588826695273	35961.1796875	5421.046875	39691.8046875	0.12462273240089417
116	0.760925576133728	0.8145600280761719	73.9	75.274	4698.917163398739	412.53705094839904	4765.68774404183	0.0784614439233333	29867.86328125	5366.052734375	33181.66015625	0.14793811738491058
117	0.6859811183738709	0.7341756068229676	76.35	77.494	3211.255394508584	181.3911719668204	3289.419021105625	0.049833482247080924	27209.89453125	3859.05859375	31227.98828125	0.1126108393073082
118	0.6162273686599732	0.6791316281318664	77.27	78.756	2788.606529994311	309.45759065933646	3081.4031777141804	0.0899632969117324	24028.4296875	2868.408203125	28066.66796875	0.09292957186698914
119	0.5366473645973205	0.5934935424804687	79.43	81.262	1828.9808635801496	429.901860785128	1901.006210207369	0.20345294959089527	21750.513671875	3276.923828125	25382.875	0.1177094355225563
120	0.5913359660243988	0.652814207792282	78.47	80.014	1890.4839752762157	219.09663077338348	2076.329261134625	0.0956199060436497	22042.2734375	3228.4375	26200.470703125	0.11228208243846893
121	0.47953975874900817	0.5435613975524902	81.34	83.384	549.0819831029527	255.08781219659113	632.5563492208039	0.3720992891197229	18352.0078125	1778.509765625	22171.0078125	0.07277985662221909
122	0.4642787208843231	0.5300121016025543	82.19	83.954	439.585449678632	182.8815072385924	384.8650255836438	0.42775530065825346	17259.80078125	692.416015625	21417.177734375	0.02919131889939308
123	0.45680605159759524	0.5226301953315735	82.37	84.278	452.62272796339215	141.48043031178466	467.7082442544292	0.2769549198874898	17201.404296875	1471.2109375	21328.775390625	0.06251116096973419
124	0.45220549087524414	0.5204802948951721	82.63	84.462	680.2059748165252	122.09604095038706	615.8616111980938	0.17759800511409332	16844.19921875	1140.541015625	21069.259765625	0.04898481443524361
125	0.4496704077625275	0.5165994682312012	82.81	84.496	398.99723370932037	201.12579516776884	395.24803903808873	0.46297791449482206	16557.4140625	729.208984375	20915.271484375	0.03148819878697395
126	0.4441714403820038	0.5124509612560272	82.79	84.738	436.8776643407228	171.56695669415805	334.21187081424625	0.47117959116768304	16538.359375	1079.126953125	20739.01953125	0.047075238078832626
127	0.4432941948699951	0.5127528316020965	82.66	84.72	324.6210491086017	204.73058682435564	379.70704571630455	0.49339438868016555	16360.6953125	1032.2578125	20690.16796875	0.04512724652886391
128	0.4403255912399292	0.5108709894657135	82.91	84.84	503.330444531672	233.69846356539205	454.22417748173723	0.4666167943089209	16340.880859375	648.341796875	20446.77734375	0.028628654778003693
129	0.44147884674072263	0.5117517542362213	82.72	84.824	503.0150663523576	173.55706632774277	492.18122617790374	0.3185769625598169	16203.419921875	1090.58984375	20371.48046875	0.048440948128700256
130	0.4345619232749939	0.5071003775119781	82.59	85.088	347.94168968144083	203.592024944172	385.42894471129307	0.47540404216266285	15933.3505859375	551.939453125	20127.234375	0.02474813163280487
131	0.4352258111953735	0.5093813781261444	82.58	85.072	612.5505838123073	217.70051592205806	615.8623562186646	0.3219358679310639	16123.1259765625	1141.7578125	20295.900390625	0.050916463136672974
132	0.43259597631454466	0.5033654305934906	82.79	85.132	348.8013036520875	116.23805123472064	294.67145908375664	0.35554832174641876	15947.3720703125	947.501953125	20178.201171875	0.04246041923761368
133	0.4297690772438049	0.5021102843284607	82.95	85.19	423.0012453359308	170.19473695664522	442.04402368682537	0.3478492828694577	15806.4521484375	732.30078125	20080.376953125	0.03294176235795021
134	0.43027916028022767	0.5028849736213684	83.09	85.204	310.12448923576125	133.05746972851253	326.3574797685897	0.3768023803281958	15849.560546875	953.552734375	20068.19140625	0.042968232184648514
135	0.4273690196323395	0.5017266267776489	82.99	85.286	537.2789573791647	178.00484631944374	492.1268307738909	0.32871538031993247	15761.388671875	1186.36328125	20071.591796875	0.053512219339609146
136	0.43302238927841186	0.5074620256900787	82.92	85.074	622.5211311879154	246.57577599536202	648.2996729055644	0.3373521175048511	15790.30859375	866.029296875	20039.017578125	0.03906426206231117
137	0.43483206519126893	0.5098625188350677	82.79	84.954	751.808911971044	226.21780449115238	649.1760304981027	0.32249413128426485	15983.482421875	1305.51171875	20041.16015625	0.059011783450841904
138	0.42574153180122376	0.5003880748748779	82.98	85.294	207.40190964280572	176.06416726140458	311.04173666978755	0.5116475248836421	15264.619140625	982.59375	19607.34765625	0.04532935097813606
139	0.423524693069458	0.49762506198883055	83.03	85.462	403.07773706153426	168.5395043163735	361.6887234496594	0.4203757080025082	15417.650390625	1090.482421875	19703.19140625	0.05008814111351967
140	0.4235767421531677	0.49924908895492554	83.06	85.464	587.7174536196618	150.25364595678693	500.55349386564336	0.27476404545762645	15520.2490234375	674.00390625	19681.80078125	0.03092643804848194
141	0.42110834470748904	0.49690552053451537	83.14	85.416	395.5313056978838	134.5366173413143	288.4946392824209	0.42931474530861513	15224.580078125	739.119140625	19479.3984375	0.03427933529019356
142	0.4204835375595093	0.4968810060501099	83.28	85.476	454.72058937907707	135.10716926241383	409.40017551550204	0.3019549725933157	15290.185546875	1206.7734375	19510.966796875	0.05601237341761589
143	0.41876709260940553	0.4982046685218811	83.32	85.574	467.9374288860274	189.25868116758957	339.68861251293	0.5175347256694068	15145.572265625	854.853515625	19367.365234375	0.03990109637379646
144	0.41832617705345154	0.49679800548553466	83.24	85.498	253.75762768607822	172.95746446453109	398.745290980621	0.390858488199207	15132.7822265625	775.009765625	19382.634765625	0.036130741238594055
145	0.4200470796966553	0.4994573167324066	83.32	85.504	450.38696007319663	183.86885143755197	406.48079587076387	0.42125132110005997	15332.755859375	1109.17578125	19465.828125	0.05157648026943207
146	0.41819571325302124	0.49636407260894777	83.31	85.548	388.5267560310111	185.4572443388767	357.27219056140194	0.4682731387465878	15055.7822265625	889.017578125	19340.37109375	0.04156128689646721
147	0.4164599748134613	0.496033584356308	83.52	85.632	541.4682104012311	245.23478022469837	534.1065162822653	0.42906241032798803	15198.3388671875	1350.1171875	19378.119140625	0.0631449744105339
148	0.41451132944107055	0.49123307695388796	83.38	85.722	341.53724221166556	79.84675744237069	306.18258635337156	0.23544065195564867	14783.984375	359.16015625	19083.59375	0.01697026565670967
149	0.41683122695922853	0.4948399557590485	83.48	85.708	392.6447577446821	160.9871331556403	323.6705380413202	0.4582682901240629	15079.146484375	1020.203125	19305.408203125	0.04781358316540718
150	0.4140831368637085	0.49640247745513916	83.34	85.712	540.7411080026304	165.37150707827345	549.9640049598727	0.27579764931840245	15132.79296875	1326.427734375	19329.845703125	0.06218536198139191
151	0.4127975579738617	0.4942511176109314	83.3	85.828	546.9020285397503	165.20572644757632	559.2645182638979	0.272960469519923	14989.7548828125	888.177734375	19182.71875	0.04186467453837395
