	Train Loss	Test Loss	Test Accuracy	Train Accuracy
0	3.919141699371338	3.916942079925537	9.99	9.978
1	3.1995091383361816	3.212412492752075	14.41	14.488
2	2.1637209381103517	2.160081785964966	20.82	20.576
3	2.0820924098205564	2.067459466552734	24.86	24.34
4	1.8652267110443115	1.8512153118133545	29.44	29.188
5	2.039523807601929	2.04781323928833	30.98	30.508
6	1.726858062133789	1.7039760627746583	34.33	33.782
7	1.7198764290618898	1.7108034084320067	34.65	34.432
8	1.7104740512084962	1.7113925788879394	35.49	36.176
9	1.6355459078216552	1.6267462068557739	41.52	41.472
10	1.6346945835113524	1.6423540983200073	41.98	42.158
11	1.7668854082489014	1.7562513126373291	39.01	38.872
12	1.4888657137298584	1.4991252471923828	45.48	45.468
13	1.468589385910034	1.463615958404541	47.76	47.286
14	2.5822229153442384	2.568353079986572	36.76	36.022
15	2.0644558782958984	2.0507509784698486	39.29	39.634
16	1.9015973177719117	1.916765873146057	39.57	39.62
17	1.666415857810974	1.659231454849243	41.14	41.258
18	1.3753028106307983	1.3903892757415772	50.0	50.678
19	1.4626043017196655	1.466821668243408	49.84	50.646
20	1.5664221374893188	1.572893286895752	47.45	47.802
21	1.8781115919494629	1.8665543632507324	46.33	46.708
22	1.8095425818634032	1.8362275522232057	39.41	40.174
23	1.270350691986084	1.28985311794281	55.08	55.566
24	1.2640256619644166	1.2779543030738831	56.55	56.92
25	1.374108572692871	1.3902986127853394	54.72	55.148
26	1.1422887351608277	1.160155284690857	59.13	59.53
27	1.3990655013275146	1.4164490329742432	54.1	54.306
28	1.9107381151580811	1.9233282419204711	41.01	41.066
29	1.5964426372528076	1.641614861679077	50.87	51.77
30	1.2532823470306396	1.2707324396133424	56.83	57.498
31	1.1138218405151368	1.1503674602508545	61.97	62.698
32	0.995173211517334	1.0231139303207397	64.81	65.282
33	1.2127218589782716	1.2347606287002564	58.45	59.412
34	0.926945827255249	0.9546921976089477	67.57	67.724
35	1.0605652801132202	1.0843126417160034	63.0	64.216
36	1.1403749140930175	1.1709573915481568	63.12	63.58
37	1.2163530416488648	1.2348989648818969	60.47	60.596
38	1.1396329064559936	1.1715328459739685	62.66	63.162
39	0.9563391402053834	0.9896366952896118	65.89	67.014
40	0.9518105388259888	0.980742456817627	66.05	67.112
41	0.9675377501487732	0.9930554744720459	66.65	67.234
42	3.549990463104248	3.521912612915039	36.94	37.262
43	1.4690618939971924	1.4950339889526367	54.0	54.144
44	0.9693712014007568	0.9958958395004273	66.4	66.596
45	0.9909348028945922	1.0219139966011048	65.67	66.51
46	0.8711350898551941	0.9002759582519532	69.24	70.316
47	0.8744942901802063	0.8942677805900574	69.14	69.488
48	0.85657583278656	0.8806787579536438	70.34	70.686
49	1.0166580724716185	1.0361720098495484	67.11	67.55
50	1.2348979150390624	1.2562344581604004	61.29	61.692
51	1.6590580795669556	1.6780370882034301	43.84	44.384
52	1.0841141020011902	1.1036920486450195	61.39	62.254
53	0.8738793825912475	0.8998125593185424	68.9	69.59
54	1.0890614016532898	1.122029868888855	63.47	63.982
55	0.8777692077827454	0.9109726298332215	69.39	69.74
56	0.8581198127365113	0.887969882106781	69.89	70.582
57	0.8448649939346313	0.8741566376686096	69.45	70.366
58	0.7793194478988648	0.8126289585113525	71.81	72.73
59	1.3098315761566162	1.3538709899902344	60.44	61.634
60	0.9299144667434692	0.9527323042869568	67.79	68.356
61	0.8005638896560668	0.8365858738899231	72.06	72.944
62	0.8672641817855835	0.8983952807426453	70.97	71.564
63	0.8942471077156067	0.9373497654914856	70.29	71.41
64	0.7043380947113037	0.742363339138031	74.36	75.776
65	0.858617783203125	0.9015231673240661	70.76	71.674
66	0.8612916543769836	0.8964938164234162	69.17	69.968
67	0.748092269191742	0.7899845740318299	74.14	75.168
68	0.7452363783836364	0.7862616928100586	72.57	74.244
69	0.7604139414215088	0.81618432970047	73.2	74.954
70	0.6634075802993774	0.7144435715675354	75.35	77.288
71	0.6991229278564454	0.7584309187889099	75.52	76.742
72	0.713173981590271	0.7548454828262329	73.86	75.302
73	0.6931317977905274	0.743795290851593	74.77	76.418
74	0.6496393943786621	0.6991076000213623	76.28	77.986
75	0.6332562792396546	0.6883287885665893	77.0	78.188
76	0.8304905393600464	0.8756008234977722	71.08	72.112
77	0.6519048631668091	0.6981047362327576	76.53	77.91
78	0.6879366106986999	0.7327738906860352	75.84	76.742
79	0.7946916930580139	0.838921696472168	72.7	73.452
80	0.6470949780654908	0.7145292039871216	76.67	78.248
81	0.7819504192352295	0.8320889224052429	72.72	74.408
82	0.6403993471908569	0.685106680393219	76.82	78.134
83	0.7454707366371155	0.7978469101905823	73.38	74.712
84	0.7027875031661988	0.7515722134590149	75.46	76.458
85	0.7406340693473816	0.7818487291336059	74.08	74.8
86	0.7107014847183227	0.7553745116233825	74.71	75.7
87	0.6424401046180725	0.6863795681953431	76.91	78.35
88	0.955526582145691	0.9965732828140259	68.36	69.146
89	0.9842890529632569	1.0298360545158387	66.0	67.266
90	0.7350247485733032	0.766647348499298	73.78	74.486
91	0.6283965618515015	0.670413768196106	77.05	78.462
92	0.6233556301116944	0.6726209358215332	76.9	78.608
93	0.6798325588607788	0.7306216137886047	76.08	77.582
94	0.6605421688079834	0.7103608353614808	76.03	77.644
95	0.5947570911026001	0.6484252601623535	78.07	79.706
96	0.7712306228256226	0.8332494497299194	73.42	74.498
97	0.6824042791938781	0.7445107327461242	75.68	77.29
98	0.5925036252212524	0.6477829607009887	77.94	79.692
99	0.5774135227775574	0.64047034034729	79.0	80.426
100	0.5946599121284485	0.6535635276794434	78.35	79.72
101	0.6615462817955017	0.7141504739761353	75.66	76.958
102	0.6643819529914856	0.7244874251365662	76.89	78.408
103	0.6108284111022949	0.6664741733551025	78.33	79.756
104	0.6252323573684693	0.6835958409309387	77.54	78.872
105	0.5793621694374085	0.6476046911239624	78.75	80.594
106	0.5933877471733093	0.6578938199043274	78.2	79.734
107	0.5835843822097778	0.6471663779258728	78.22	79.796
108	0.6075909305953979	0.6672773344039917	77.49	79.508
109	0.5617240430641174	0.6170692728996277	79.28	80.814
110	0.6832520824050903	0.7613306538581848	76.51	77.98
111	0.7491790693664551	0.8092541273117065	74.25	75.646
112	1.520344059753418	1.5627415201187134	55.18	55.384
113	0.7579042852783203	0.8062520648479462	73.5	74.712
114	0.6273585828018189	0.6877719415664673	76.33	78.36
115	0.5825066812324524	0.6366647699832916	78.5	79.922
116	0.5962707253646851	0.6539946652889251	78.03	79.748
117	0.6483178421974182	0.7137115028858185	76.22	78.046
118	0.8570940111160278	0.9160302586555481	70.83	71.88
119	0.7263788463020324	0.773313909816742	73.59	75.392
120	0.6965888656806946	0.7561079442024231	75.84	77.132
121	0.5125675597763062	0.5686921447753907	80.71	82.508
122	0.4970352215957642	0.555148374080658	81.3	83.02
123	0.48476717576980594	0.5432494413852692	81.69	83.412
124	0.4767685718154907	0.5349123052597046	82.1	83.7
125	0.4702274039077759	0.5306568196296692	82.31	83.964
126	0.4690777025222778	0.5329524267673492	82.25	83.928
127	0.46364194856643676	0.5257603106498718	82.35	84.022
128	0.45967927894592286	0.5237224333763123	82.48	84.276
129	0.45997640800476075	0.525395230293274	82.47	84.276
130	0.4544158049964905	0.5191054190635681	82.68	84.406
131	0.4490326069450378	0.515274340724945	82.67	84.586
132	0.4467401584625244	0.5133036770820618	82.83	84.748
133	0.4402888837814331	0.5098417333602905	82.86	84.852
134	0.44205445253372194	0.510421096611023	82.85	84.836
135	0.44571130771636963	0.5154387479782104	82.85	84.678
136	0.4362095407295227	0.5030870429992675	82.91	84.914
137	0.4337074175834656	0.5022009405136109	83.01	85.15
138	0.43358543048858644	0.5015967038154602	83.29	85.15
139	0.43567675144195556	0.5064219050407409	83.17	85.038
140	0.42835881202697756	0.49560781183242797	83.49	85.26
141	0.42396623996734617	0.49343771085739135	83.33	85.496
142	0.43100209283828733	0.5050736713409424	83.3	85.378
143	0.42135702529907226	0.4930996596336365	83.46	85.518
144	0.42237360876083374	0.49198794403076174	83.49	85.568
145	0.42352167602539065	0.4941739391326904	83.47	85.532
146	0.42920104732513426	0.4996615795612335	83.34	85.272
147	0.42113673315048217	0.49460617208480834	83.65	85.75
148	0.41893831508636475	0.49288303689956664	83.55	85.882
149	0.41408576671600344	0.4864644066810608	83.92	85.904
150	0.4123119779109955	0.4853773441314697	83.99	85.968
151	0.4236555546188355	0.5005304698944092	83.25	85.616
152	0.41788379656791685	0.4962209090232849	83.53	85.586
153	0.4189816525363922	0.4981222098350525	83.42	85.722
154	0.41020347276687624	0.4897903670310974	83.67	86.056
155	0.4112169905281067	0.488240500164032	83.83	86.086
156	0.409516983165741	0.48760671730041505	83.8	86.012
157	0.4050344170665741	0.48163839559555055	84.08	86.168
158	0.40373896324157715	0.48259081344604493	83.78	86.232
159	0.40093047576904295	0.4801696272850037	84.18	86.278
160	0.4062192381286621	0.486465639591217	83.96	86.184
161	0.40314134876251223	0.4808609038352966	84.17	86.2
162	0.40300666990280154	0.4825314259529114	84.11	86.15
163	0.40239573610305784	0.48355368928909304	84.1	86.156
164	0.39648794563293455	0.47628308563232424	84.26	86.348
165	0.398018091468811	0.47870215730667115	84.04	86.314
166	0.3999037113285065	0.4800112518310547	83.96	86.256
167	0.3958119114971161	0.48016404695510867	83.97	86.35
168	0.39522726373672484	0.4802729383468628	84.09	86.488
169	0.39237752826690675	0.4784902455329895	84.19	86.622
170	0.394299034576416	0.48121629447937014	84.06	86.454
171	0.39278573675155637	0.48152322063446046	84.05	86.628
172	0.39182544659614565	0.4776805863380432	84.31	86.572
173	0.3886521724128723	0.4748095021247864	84.37	86.608
174	0.3891267366695404	0.47731922950744626	84.41	86.746
175	0.38857931787490846	0.4737468858718872	84.33	86.602
176	0.3887869349193573	0.4753238127708435	84.49	86.684
177	0.38684134247779844	0.4733738146781921	84.46	86.782
178	0.3842304618835449	0.46896222829818723	84.43	86.802
179	0.38904157285690305	0.4761690368652344	84.3	86.69
180	0.3874891074180603	0.4745710527420044	84.42	86.792
181	0.3828965296077728	0.4686889729499817	84.46	86.844
182	0.3863608330821991	0.47274589586257937	84.47	86.766
183	0.38764328059196473	0.47382952709198	84.46	86.77
184	0.38945662556648253	0.4757132467269897	84.5	86.638
185	0.38519144242286685	0.47222215490341185	84.65	86.794
186	0.38498904227256775	0.47254070854187014	84.44	86.826
187	0.38690084342956543	0.4744808714866638	84.47	86.806
188	0.38619635741233826	0.469775040435791	84.74	86.738
189	0.3858122629451752	0.4725135705947876	84.37	86.788
190	0.38574064184188844	0.4698968865394592	84.55	86.738
191	0.38372155401229857	0.4683149453163147	84.32	86.78
