	Train Loss	Test Loss	Test Accuracy	Train Accuracy
156	0.5426639363956451	0.5988854137420654	80.18	81.232
157	0.5456333676052093	0.6019215913772583	79.92	81.212
158	0.5309706275844573	0.5884751379966736	80.22	81.696
159	0.5356854876613617	0.5953682883262634	80.35	81.56
160	0.5372084238243103	0.5980917156219483	79.91	81.564
161	0.5328994267940521	0.5912269317626954	80.37	81.586
162	0.5322804503822327	0.5944149417877197	80.04	81.616
163	0.5306093013095856	0.5896851959228515	80.08	81.744
164	0.5218470963191986	0.5808508254051209	80.65	82.034
165	0.5256474839019776	0.5868260864257813	80.53	81.936
166	0.532675497970581	0.5909974314689637	80.4	81.674
167	0.5267674247550964	0.5861906485557556	80.41	81.86
168	0.539864962682724	0.5994256369590759	79.81	81.572
169	0.523849125289917	0.5855869709014893	80.18	81.982
170	0.5201808663845062	0.5825486627578735	80.46	82.014
171	0.5225532924747467	0.5846746604919434	80.29	81.87
172	0.5247931155967712	0.5872406887054443	80.3	81.944
173	0.5172130151367188	0.5792182260513306	80.38	82.13
174	0.5178540219306946	0.5804833548545837	80.45	82.132
175	0.5149220531368256	0.5792707918167114	80.54	82.218
176	0.5158057250213623	0.5788654255867004	80.39	82.212
177	0.5180654550266266	0.5787925290107727	80.45	82.192
178	0.5121181253814697	0.5742153569221496	80.5	82.266
179	0.5180926481723785	0.5828842535972595	80.44	82.156
180	0.5127681468963623	0.5758777882575988	80.57	82.27
181	0.5150501270389557	0.579762390613556	80.46	82.318
182	0.515709809474945	0.5793780200004578	80.47	82.214
183	0.5161578913116455	0.5787881751060486	80.58	82.196
184	0.5141680099391938	0.576893484210968	80.49	82.26
185	0.5166313151741028	0.5822485028266907	80.4	82.242
186	0.5144132086277008	0.5766554899215698	80.44	82.178
187	0.5130726565742493	0.5785175922393799	80.6	82.28
188	0.5154537969112396	0.5793886589050293	80.59	82.204
189	0.5152663958740235	0.5803206703186036	80.47	82.256
190	0.5127145723628997	0.5771455180168152	80.55	82.226
191	0.515421948003769	0.580959759426117	80.44	82.2
192	0.5145090466117859	0.5793855765342713	80.37	82.186
193	0.5136146953010559	0.5808249558448791	80.7	82.238
194	0.5130634751129151	0.5778993753433228	80.56	82.254
195	0.5168287017726898	0.5800597294807434	80.5	82.206
196	0.5125832737636566	0.5769967405319214	80.53	82.33
197	0.51628111536026	0.5832616950035096	80.46	82.248
198	0.5127512297916412	0.5763124163627624	80.62	82.29
199	0.5128862770843506	0.5785694142341614	80.51	82.374
