	Train Loss	Test Loss	Test Accuracy	Train Accuracy
57	0.7703005332183838	0.7941499393463135	73.16	73.434
58	0.7794220144844055	0.8089103156089783	73.17	73.876
59	0.8851416406059265	0.9335383040428161	70.99	71.994
60	0.8398420480537414	0.8694399088859558	71.11	71.314
61	0.7654940734291077	0.7997306904792786	73.42	74.444
62	0.941168580379486	0.9683135238647461	70.17	70.616
63	0.8372278158950806	0.8641352709770203	70.92	71.416
64	0.7993176004028321	0.8254516589164734	73.61	73.772
65	0.8567538005828857	0.9040677495956421	71.03	71.674
66	0.8850399023628235	0.9297559566497803	69.29	70.286
67	1.1881066849517823	1.2075622562408448	62.51	63.192
68	2.1023170849609376	2.130325992965698	50.09	50.81
69	0.941384227027893	0.9724464589118957	68.73	69.182
70	1.0146052174377442	1.044372194004059	68.47	68.208
71	0.8604434993934631	0.8868575597763062	71.52	72.632
72	0.6774422791671753	0.7097587182044983	76.0	76.516
73	0.7213025917434692	0.7640277285575867	74.23	75.532
74	0.8030687909889221	0.827323459148407	72.26	72.736
75	0.7279338596725464	0.7680519400596618	74.59	75.49
76	0.6906268123626709	0.7256566556930542	75.43	76.406
77	1.1658107489013672	1.2115133720397948	66.26	67.338
78	0.7650100915145874	0.8167609155654907	73.77	74.944
79	0.9473257862472534	1.0097395471572876	68.58	70.064
80	0.8699281108474731	0.9006873429298401	70.54	71.202
81	0.7827230141067505	0.8189848708152772	72.85	73.526
82	0.738919301738739	0.7841042848587036	73.97	75.188
83	0.7174059742927551	0.7632468713760376	75.07	76.422
84	0.635328385848999	0.6902917331695556	77.15	78.572
85	0.6031917153358459	0.6487360927581787	78.69	79.442
86	0.7414624063301086	0.7866031224250793	73.79	75.026
87	0.6677325417518616	0.7190120739936828	75.93	77.144
88	0.6356911325836182	0.689366253566742	77.35	78.91
89	0.684603938961029	0.730011231803894	76.02	77.024
90	0.5823632420730591	0.6351979063034058	78.77	80.214
91	0.6068146933364869	0.66333488073349	78.47	79.846
92	0.636967143688202	0.6949479795455933	76.94	78.314
93	0.7284878859901428	0.781669387626648	73.74	75.244
94	0.9875350954437256	1.026529302597046	70.05	70.754
95	2.274631510848999	2.305580673980713	36.19	36.552
96	1.3088044469451905	1.3263853548049926	54.25	54.87
97	0.9944897509765624	1.0324624946594239	65.31	66.382
98	0.8370207583999634	0.8792300868034363	70.47	71.85
99	0.7621483925628663	0.8105043772697449	72.82	73.72
100	0.8810706965255737	0.9361135407447815	69.83	70.826
101	0.7024106389999389	0.7439549501419067	75.29	76.334
102	0.6619013073730469	0.7172708798408508	75.93	77.284
103	0.7479820392608643	0.7994846263885498	72.38	73.932
104	0.9292241707992553	0.9791019205093384	70.0	71.156
105	1.3836854119110107	1.4136661865234375	58.11	58.332
106	0.7564405745315552	0.8041411510467529	73.01	73.968
107	0.7010108170890809	0.7433168675422669	75.43	76.278
108	0.7042333742523194	0.7558755877494812	75.24	76.35
109	1.5878679722976685	1.635910848045349	59.74	60.656
110	1.6897433780288695	1.7309301015853882	51.31	51.896
111	0.8113858865165711	0.8327067547798157	70.7	70.996
112	0.6503467954254151	0.6927659331321716	76.9	77.844
113	0.6364921985244751	0.6858405073165894	76.91	78.126
114	0.7150103202056884	0.7507058759689331	74.93	75.722
115	0.7857455186843872	0.8297916063308716	72.96	74.348
116	0.6444412697219849	0.6888111524581909	77.2	78.256
117	0.618849302482605	0.6743904197692872	78.16	79.428
118	0.6464466132545471	0.702628582572937	76.78	78.302
119	0.7308453214263916	0.7928776601791382	73.99	75.912
120	0.6470381241226196	0.6966265725135803	77.02	77.992
121	0.5175553924560546	0.5664300253868103	81.16	82.262
122	0.5081894976615906	0.559138595867157	81.42	82.554
123	0.4973259035110474	0.5482516995429992	81.84	82.938
124	0.4881315606307983	0.5392730981826782	82.04	83.134
125	0.4901818673324585	0.5428765085220337	81.96	83.178
126	0.4927732992744446	0.5459130520820618	81.82	83.12
127	0.4852674770736694	0.5393389391899109	81.99	83.356
128	0.47821344547271727	0.5318922513961792	82.06	83.456
129	0.48246562074661253	0.5385163139343262	82.22	83.454
130	0.4751748970222473	0.5315679947853088	82.12	83.586
131	0.48770419692993167	0.543292328453064	82.04	83.27
132	0.6558941793823242	0.6952716415405273	77.03	77.928
133	0.5466876229286194	0.5853436180114746	80.29	81.246
134	0.5210350193881989	0.5609217117309571	81.04	82.052
135	0.5061657601547241	0.55235617685318	81.36	82.574
136	0.49497102272033694	0.5424005017280579	81.55	82.932
137	0.48768518774032593	0.5367707695007324	81.75	83.07
138	0.4846679760551453	0.5340529606819153	81.96	83.322
