	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	loss_error	loss_error_wt	loss_error_wt_scaled
19	3.7372410193634034	3.759755104827881	13.98	14.474	3192.236390467982	317.34463311348173	3188.6752558319663	163619.109375	13058.453125	165108.421875
20	3.723853296432495	3.7556522659301756	14.03	14.128	3046.843056552472	386.5966798878614	3077.5345515771546	167802.4375	13227.140625	169437.609375
21	3.535411656036377	3.5656840335845947	16.17	16.624	2261.6679442133927	298.5732234175993	2254.684865703217	157689.90625	11493.78125	158953.328125
22	3.5985814057922365	3.616617235183716	18.03	17.62	2529.276666655557	262.53320475054323	2536.858774237753	157086.078125	16616.5625	158711.578125
23	3.5319622520446776	3.54693974647522	16.05	16.096	2369.5710538151975	326.5696633849166	2375.5104107431985	156637.5	13932.921875	158262.671875
24	3.5253923035430907	3.5751352199554445	17.11	17.936	2732.87228757357	438.4806146435674	2739.0796430956975	154207.59375	16474.859375	155833.28125
25	3.611639076461792	3.6491303176879883	16.88	17.634	2817.703733747444	350.2943959765871	2828.7481263292357	155417.84375	15468.1875	157262.671875
26	3.382908710861206	3.414817039489746	19.59	20.164	2412.5147501832766	386.1434888603564	2444.662767396741	148284.375	16805.34375	150365.40625
27	3.480973602294922	3.5434463191986083	19.8	20.766	3171.3454706644006	386.3671367607704	3175.5033458059506	153846.140625	18613.84375	155888.40625
28	3.3296538953399657	3.3976788162231446	21.45	22.2	2240.598229482256	412.6066554272184	2260.1349560523036	145751.3125	18373.484375	147972.53125
29	3.3673404131317137	3.4005136077880858	21.6	22.074	2823.5445692856206	403.315454165543	2845.431148878462	146624.21875	17363.96875	148916.484375
30	3.3576790338897706	3.4072761627197266	22.04	22.252	2358.241771944053	360.2894750995677	2375.976635941196	145483.359375	17402.90625	147544.5
31	3.52686635848999	3.5920960357666014	21.29	22.482	4027.62836745301	511.2637013461761	4038.885838814548	155519.96875	22380.84375	158051.84375
32	3.1822960135650633	3.229971092224121	24.4	24.52	2645.324536901835	462.4254498336343	2657.6810766290446	140329.1875	21013.90625	142648.9375
33	3.28955036315918	3.342928277206421	23.96	23.998	2997.430989249844	446.2842218529692	3008.74232650979	142854.21875	20248.5	145325.03125
34	3.083584149017334	3.1478059310913085	24.23	25.442	2821.095346765081	393.00706766100734	2838.4873044076344	136251.40625	17457.78125	138473.078125
35	3.0928178776550292	3.1431694259643557	24.65	25.378	2194.7591904555816	328.31894480659605	2205.3896959375475	135168.3125	16200.3125	137297.390625
36	3.113021014633179	3.1688258041381836	25.77	26.796	2359.9124085749304	470.83713776308235	2359.120487422815	135460.296875	18937.640625	137673.28125
37	2.927435968170166	2.9887995082855223	27.53	28.156	1897.5576598704276	369.54695297572846	1917.6438254881434	128068.578125	18269.25	130544.4609375
38	3.1873481465148927	3.229775517654419	25.09	25.764	2916.258757682802	424.2093525578217	2913.892165402489	137082.671875	18592.046875	139439.390625
39	3.0078895175170897	3.0772588932037355	26.65	27.752	2086.2168562907946	436.8135442052136	2106.425834490182	129470.828125	17535.0625	131907.375
40	3.304262045135498	3.3595575725555418	25.16	25.962	3218.131396826303	348.2336172336525	3232.0847903849217	141185.640625	20100.484375	143949.953125
41	2.862741177215576	2.934502011871338	29.8	30.596	2044.6885453876223	321.09343936775963	2060.6046866401994	124141.75	20724.375	126987.6875
42	3.2219463623809816	3.304083445739746	26.03	26.554	2987.308594295826	499.18836561831824	2994.209688551006	136410.859375	21863.90625	139507.125
43	2.994905029373169	3.048749364852905	27.63	28.93	2391.0842603468677	366.74330442552645	2392.332152739575	127762.0546875	19160.265625	130503.234375
44	2.976721344985962	3.009785927963257	28.48	29.212	2440.693607415343	399.6750217780335	2459.22115272207	126660.5	18980.5390625	129551.140625
45	2.8582360033416747	2.9243580615997313	30.77	31.21	2296.1872455561393	428.43850689495594	2291.5946372052026	125488.9375	18356.625	128094.015625
46	2.7703573471832277	2.8260583076477053	30.87	31.872	2138.0880722805905	360.5921451986126	2139.928965304626	120170.96875	19722.546875	122762.46875
47	2.8854646739196776	2.9584321449279787	30.19	31.006	2682.8481822211543	369.6820559230143	2669.7866658291396	123550.8515625	21271.4609375	126457.28125
48	3.435742677078247	3.494592226791382	25.13	26.072	4284.448339023064	565.1330758444037	4317.438721588253	143163.671875	22217.046875	146436.875
49	3.601871565475464	3.6665463638305664	23.83	24.098	5806.40496340607	608.6976973518891	5869.100613812531	150777.65625	20797.71875	153775.28125
50	2.926817027282715	2.9687363452911377	27.68	28.796	2386.484501248328	480.4080595283243	2387.232044021248	127529.6953125	19075.90625	129851.578125
51	2.7612066610717774	2.8374152492523192	31.37	32.416	2142.86443640587	368.35684391798935	2141.907778647537	119068.265625	19544.53125	121751.9609375
52	3.7159515383911135	3.7773381675720215	25.56	25.858	4621.154504164599	1010.973416758292	4579.882663655801	146554.453125	17907.59375	149219.53125
53	2.785115938568115	2.854417978668213	30.33	31.89	2241.4016463997064	366.9197471039666	2246.168678983848	120248.0	18952.625	122913.59375
54	2.7001616621398927	2.7698407863616943	33.48	34.33	2081.93441871477	400.4770892057115	2087.0421915184124	115879.8203125	21102.8671875	119093.203125
55	2.9607008737945555	3.0458848072052	29.13	29.964	2977.087547035023	441.736272670192	2994.6483016071984	123412.8671875	15966.5625	126367.453125
56	2.803967955322266	2.87768434715271	31.83	32.84	2445.739220651685	415.4465923177593	2458.1964709720182	121125.6875	20490.5390625	123861.421875
57	3.212249882888794	3.2836322864532472	29.78	30.646	3502.034744538365	559.4008050682042	3475.937163042085	130059.703125	18078.375	132727.671875
58	3.216807337036133	3.31178046875	29.48	30.322	3359.9311956699235	431.2332927678525	3357.36020895802	129984.96875	22290.890625	133107.484375
59	2.7449433670806886	2.834285625076294	32.92	34.02	2877.4371742803824	430.8966825512301	2885.137755666794	117476.6484375	18621.203125	120297.46875
60	2.8962665254974365	2.985952046203613	31.65	33.14	2769.5557785512506	408.35977896081147	2775.222469221793	119622.0546875	19177.75	122921.21875
61	2.7166776188659667	2.7869134479522706	34.19	34.91	2697.607500085197	395.27677521650156	2711.8384382705526	118391.25	19644.78125	121489.1484375
62	2.7288729667663576	2.8206481872558595	32.85	34.462	2778.740137453386	358.3069915761732	2797.6803536588473	113874.1171875	20753.15625	117168.4453125
63	2.596001896820068	2.700619555282593	35.26	36.576	2169.3112880854906	477.5735158183491	2173.5200748861284	109177.7734375	21655.4296875	112267.0390625
64	2.4854003883361817	2.5902941776275634	36.51	38.538	2064.6031065791776	367.70091246931287	2068.386964647854	105747.5390625	20344.7578125	109119.9453125
65	2.4984887252807617	2.6123470321655273	36.96	38.514	1930.925926153898	377.60972671697925	1959.1250329262677	106074.5703125	22060.078125	109629.984375
66	2.5632957796478273	2.6639177238464353	34.49	36.41	2475.70403122585	336.6170968842768	2486.464459197203	110345.59375	19555.71875	113612.46875
67	2.7628138459777833	2.8680239501953126	34.15	35.202	3116.0148807992796	448.8730556445861	3124.646891526531	114820.890625	20958.046875	118003.4765625
68	2.7736877013397216	2.870481286239624	33.45	34.596	3408.0400262354037	352.6415971699121	3424.6969237144963	116358.6171875	19036.8359375	119706.125
69	2.402595810394287	2.487950709915161	37.02	38.684	1975.388902616811	376.0515683761827	1979.8618983123724	104451.6328125	18233.6796875	107589.234375
70	2.590894636001587	2.7042088050842286	35.25	37.258	2543.1111121872336	436.2209711943714	2544.2867313321244	109754.34375	19364.0	112901.0703125
71	2.408974468154907	2.500074863433838	38.42	39.698	1992.1518701907564	277.20197379933217	2000.4308680269219	102596.75	18907.109375	105970.703125
72	2.575431210708618	2.67845221786499	35.38	36.75	2578.532481961558	344.9574972256097	2582.6957141540643	109471.6796875	17194.5078125	112848.3203125
73	2.483388555755615	2.586550986099243	37.48	39.29	2362.4062466675286	401.590914801387	2368.345127144029	105498.1015625	21627.4375	108775.8828125
74	2.467677806930542	2.582166020202637	37.25	39.318	1961.5462084343194	361.23105092474646	1977.7659236890868	104319.515625	18828.3828125	107948.15625
75	2.2641136266326902	2.3688169540405273	39.94	42.544	1549.4397827332368	344.49607118551904	1564.6820377799088	98439.7734375	20541.453125	101962.921875
76	2.4951289860534667	2.6330829399108886	37.75	39.644	2346.2484097701717	335.824787982724	2357.0042293187416	105253.8515625	20667.3125	109188.2109375
77	2.480084288787842	2.6016534328460694	36.57	38.75	2412.611180871935	443.91014418523537	2434.1670410938436	104803.21875	19647.2265625	108480.6953125
78	2.333230976715088	2.443265003204346	40.37	42.396	1877.1391575121168	387.7601523588084	1892.1980636203732	99977.7734375	20612.6875	103527.484375
79	2.4999059861755373	2.611535916519165	37.0	38.798	2334.2766596396273	288.6081057103372	2345.379345562826	105839.8671875	19912.25	109562.1484375
80	2.288674235153198	2.406892547225952	39.77	42.082	2024.6903860659072	281.9830981884325	2029.3641545320725	99495.328125	17820.6015625	102793.9765625
81	2.3238719317626955	2.4287149909973142	39.51	40.85	1929.233023456825	298.64930714703524	1938.3099120579477	100016.53125	18909.1015625	103488.78125
82	2.270462300491333	2.3823589916229246	39.67	42.224	1941.3481607647836	308.0172149306861	1949.9968219374523	97557.8359375	20096.234375	100855.671875
83	2.4204948579406738	2.537825572776794	38.56	40.608	2637.9678720267602	422.39835024694526	2658.2844410693574	103558.4375	19991.328125	107189.3046875
84	2.4360105786132813	2.5629474258422853	36.85	39.398	2441.658361722921	478.59823023479197	2459.768460147499	104608.1640625	20016.921875	108209.328125
85	2.223223611679077	2.3758430755615234	41.4	43.462	2034.0493738132775	369.44834348018384	2043.835539799487	96596.3984375	21045.578125	99806.828125
86	2.492589701385498	2.6054660171508788	39.2	40.478	2581.7372698778495	360.11683080717285	2602.224311413558	105138.125	21098.8828125	108971.8828125
87	2.3550108434295653	2.4730796337127687	39.75	41.31	2315.972968085737	347.7224437133671	2326.556083055172	100255.859375	17818.0234375	104011.8828125
88	2.2592067217254637	2.376488199234009	40.27	42.454	2059.3884588969163	406.25019141947104	2079.9575421468994	98869.9375	19795.4140625	102345.15625
89	2.3747260826873777	2.510037431335449	39.0	41.098	2269.5202907421767	363.73109756856843	2284.384540668884	101592.2421875	20426.0859375	105173.390625
90	2.2829270944976807	2.421013649749756	39.91	42.544	1791.6053541124847	354.1176462184187	1804.759811476617	96913.5546875	18561.53125	100282.828125
91	2.460578667602539	2.608806336593628	38.03	39.81	2743.5123201697797	349.634131867349	2767.64912830273	105142.0	18992.8828125	108625.3671875
92	2.9498122678375243	3.0299292446136477	30.76	31.688	3686.2780823907437	440.72166835312026	3697.08883747011	120724.5	15301.2421875	123698.4453125
93	2.365521993179321	2.502884676361084	39.99	42.094	2076.390346789496	410.455174147051	2086.930081357679	99599.40625	23904.7265625	102724.8515625
94	2.651338889160156	2.7784989753723144	35.56	37.212	3148.908684222264	443.88047496678877	3175.0071464436	109254.0546875	18645.015625	113105.203125
95	2.494822395477295	2.626717667388916	37.48	40.052	2336.73590495352	317.0797802238587	2355.7498529768313	103370.6171875	18382.671875	106787.2109375
96	2.1525667332458496	2.3017235401153564	42.57	44.922	1937.9976161481588	408.2107258366727	1958.5808076697513	92072.421875	20972.7578125	95623.28125
97	2.2570097450256346	2.426156423950195	41.21	43.602	2219.1217303466974	386.4074185158496	2243.9494336188254	96560.53125	19719.0859375	100609.1328125
98	2.224034662475586	2.37724852104187	41.12	43.734	2113.0440769679753	364.8973431072483	2125.476087279775	94881.3125	20863.6640625	98721.0703125
99	2.3030674767303467	2.454702177429199	40.75	43.218	2293.2657592898677	381.8554513958018	2317.3304093828838	97056.40625	19037.4296875	100974.6796875
100	2.216430365524292	2.377882446670532	42.36	44.72	1907.80560969844	343.14053475370264	1922.4605940761512	92943.421875	21100.875	96793.1875
101	2.2577564641571044	2.3965596216201783	41.45	43.634	2190.3486004359697	354.70984475266744	2219.0893062946625	95324.7421875	20228.609375	99452.2890625
102	2.2179706674194337	2.3632620021820068	41.25	43.776	2269.433116630924	382.80874972764	2290.3825084846976	94504.1484375	18393.8984375	98198.5703125
103	2.277213226623535	2.4346782539367675	40.98	43.722	2325.156294518075	394.50217000905707	2351.48390935453	96382.4453125	19683.3515625	100329.6796875
104	2.2554330781555176	2.4260544902801513	41.74	43.996	2124.4767109710124	361.12228190715814	2147.2654446900606	96704.4296875	19658.828125	100497.6953125
105	2.141416822052002	2.3091523281097412	42.89	45.74	2046.1935841653647	365.9198749645028	2079.5533094100424	90709.5625	20854.7578125	94619.6875
106	2.1595411241912843	2.322767162704468	42.19	44.762	1887.7008118738133	363.30124626052736	1904.7399512758782	91969.4921875	17422.140625	95747.625
107	2.538523635406494	2.710854429626465	38.14	39.99	2760.211746909197	398.3237775212081	2799.830852999554	104916.109375	19571.6171875	108753.78125
108	2.070711967163086	2.23560769367218	43.68	46.906	1789.7141471801817	389.6560319279215	1813.817915846819	89583.34375	20831.359375	93058.1171875
109	2.1910133066558837	2.348165008163452	41.98	44.452	2198.2570310576807	362.39656348866225	2216.2800691537186	92640.78125	19018.1796875	96588.640625
110	2.15594586227417	2.341521265411377	43.23	45.906	2434.1677852637026	385.23463766050804	2462.4303773841757	90961.2265625	20005.265625	95062.453125
111	2.252555838623047	2.402758027458191	41.98	44.116	2153.974796681043	380.16394573417944	2184.1903254845693	95777.2265625	20459.6875	99791.34375
112	2.279182852783203	2.435414303398132	41.72	43.902	2053.5465148989542	384.78959013076604	2077.624238972501	95386.1015625	21115.9296875	99196.359375
113	2.0737783180236815	2.25839871635437	43.99	46.886	1873.284165898596	336.40023524592306	1894.6346015389893	88387.6328125	19886.625	92288.140625
114	2.311447423629761	2.4650821994781493	40.19	41.992	2737.191198283366	387.3603162986336	2768.644690571169	99784.359375	16428.0078125	103667.125
115	2.12465981010437	2.2980334255218504	42.82	46.15	2121.1346808302796	347.97895165738055	2140.417768423447	91128.3984375	20772.796875	94705.234375
116	2.0037691960144044	2.191615771102905	45.06	48.668	1620.3284249369397	375.1776438759924	1648.078755809258	84745.8046875	20466.15625	88798.8828125
117	2.2654716148376464	2.4471509845733643	40.82	43.85	3044.5896016271586	339.46124406850197	3096.7877037353132	94829.21875	17826.2265625	99123.3671875
118	1.971141630554199	2.148824925994873	45.78	48.556	1626.3640568903913	346.5762339509987	1652.3510460440302	85623.796875	18466.0859375	89147.3828125
119	2.338521484527588	2.5155854572296144	40.09	42.454	3060.2554406444237	336.0696422118469	3101.8976790481715	96882.546875	18458.1796875	100846.1953125
120	1.9758160545349122	2.1378751213073732	45.9	48.77	1578.6872090946997	365.60174671503205	1587.8648539257777	84289.3046875	19068.546875	87718.890625
121	1.7318033506774901	1.9075676727294921	50.5	53.976	595.2257589376312	235.88692447402073	592.2094275450662	73878.5	12783.4921875	78227.0625
122	1.6969566899871826	1.8833283267974854	51.28	54.85	412.4667934694209	230.32776320343706	412.5581814782932	71807.03125	12564.9140625	76572.15625
123	1.6723090829849243	1.8612927101135255	51.39	55.334	417.3094157609217	226.79743707046933	409.64812454737904	70986.515625	11571.0390625	75922.421875
124	1.6664304047012328	1.8579707668304444	51.59	55.598	369.3535854697457	240.20764696122077	367.55844671519327	70451.53125	12068.8828125	75294.8984375
125	1.6650259328460693	1.8580055768966675	51.88	55.78	436.84849207323174	275.8853597468703	437.8333367082771	70390.703125	11503.2265625	75259.15625
126	1.657593360519409	1.8522461261749268	51.65	55.964	379.4496091125266	240.45985328864643	375.8396561385307	69666.9921875	11661.8671875	74467.4140625
127	1.662638134803772	1.8651014442443847	51.98	55.914	436.68578096024424	212.6067225668299	434.01631795857713	69670.875	11990.4765625	74610.484375
128	1.6400192950057983	1.8375782663345337	52.53	56.516	402.10465881369555	251.8659408596119	401.97477652272045	68901.1953125	12106.1640625	74039.703125
129	1.6532531064605713	1.847897846031189	52.21	56.238	465.51967783070046	222.95570396804902	466.14412302279425	69343.3359375	12384.5859375	74459.890625
130	1.633971733932495	1.8341277341842652	52.73	56.634	357.4569137757714	212.03772643248618	353.19550646223036	68793.484375	12537.015625	73774.953125
131	1.6354425271606445	1.8402861541748048	52.25	56.584	384.8504522988472	234.67140136932545	382.03424942032194	68273.9609375	12137.734375	73498.5078125
132	1.6242500427627564	1.8317001749038697	52.79	56.854	414.47471260141236	257.5084374737974	412.4940273012134	68361.21875	12012.140625	73402.046875
133	1.622788307800293	1.831331288909912	52.77	56.794	417.6317372123287	228.925147115662	414.802609122312	68015.9296875	11015.1171875	73137.234375
134	1.6233476267242433	1.8335909511566162	52.89	56.758	467.3148077679313	222.7259874544237	467.49375307300846	68034.390625	12281.6171875	73062.640625
135	1.6199587284088135	1.8306727758407593	52.5	56.916	344.05304089648007	220.71397634743943	347.5023696516814	67817.1796875	11536.21875	72899.3125
136	1.6154115480804443	1.8262729780197144	52.79	57.028	370.161314117407	236.40202684171226	374.7937875216936	67824.5234375	12255.171875	72999.25
137	1.6094262588119508	1.8229021383285522	52.68	57.27	481.50488109257105	252.42818086846253	485.61733166585196	67807.921875	12497.984375	72899.1484375
138	1.607035302734375	1.823913688659668	53.1	57.314	375.1216678276278	221.83961150055887	370.627051201332	67480.625	12301.453125	72561.6171875
139	1.6073840203857421	1.820044172668457	53.07	57.248	432.50166518942854	228.5782326133471	431.4846063165014	67371.703125	12541.6171875	72463.0
140	1.59789115234375	1.811843140411377	53.35	57.322	438.65565122628857	227.37167768756706	440.1486003344841	67042.9921875	11103.0546875	72015.03125
141	1.5869575915527343	1.798570601081848	52.95	57.59	408.12921637139965	281.5957352342342	405.5429256281649	66949.9453125	11429.2421875	71865.6640625
142	1.602961834754944	1.8259084218978883	52.71	57.364	413.24515507215705	224.85805538454417	404.57110561860577	66851.4296875	12292.453125	71942.4921875
143	1.5952137206649781	1.8228665422439576	53.11	57.744	442.4730428331483	219.72453759739818	442.09033201392015	67040.4609375	12270.96875	72095.34375
144	1.5799533167266846	1.802605965423584	53.37	57.82	353.541302774286	237.18008433586894	348.1658750479699	66087.5703125	12848.56640625	71326.1484375
145	1.5786532260894774	1.799938423538208	53.32	57.856	345.5068459766827	233.3782819994284	337.359597768511	66132.875	12068.7265625	71234.734375
146	1.5914919263076783	1.8158224573135375	53.58	57.9	459.68882551184805	232.6834593700278	461.5464406716548	66662.5390625	12377.6484375	72055.859375
147	1.619241695022583	1.8477342193603516	52.92	57.11	612.3159936653707	217.43714597352883	613.2610058562	67923.7734375	12324.6796875	73242.609375
148	1.583234927635193	1.8022314992904662	53.34	57.734	405.89482625901735	236.85947769422418	405.6878069283741	66671.078125	12730.5	71758.5078125
149	1.589479101524353	1.8091866714477538	53.26	57.52	401.13484863089377	233.60369567190608	403.14899725861665	66708.6640625	12350.890625	71911.0234375
150	1.6026608401489257	1.8275569889068604	53.0	57.45	437.2615046119217	228.4104122333819	445.4322204486006	66681.2734375	12454.0703125	71888.2734375
151	1.5978384506225587	1.8152070083618164	53.14	57.672	474.1816123270051	249.1605127986423	471.0924733748792	66510.171875	12494.9453125	71749.203125
152	1.5815527590179443	1.8097168586730956	53.5	57.976	429.33896925083974	254.1123139628774	437.13889898635756	66133.0390625	11286.8046875	71312.2890625
153	1.568594976234436	1.7982111951828004	53.57	58.142	364.5411177229754	228.57307362309362	372.6009825907744	65915.71875	12247.65625	71146.7578125
154	1.5711965380096435	1.7970989002227784	53.86	58.008	402.3347180212641	235.86104185209763	411.7433134994909	66000.90625	12543.22265625	71202.9609375
155	1.5910976864624022	1.8175014039993287	53.33	57.714	534.5440978214007	246.80526506029582	540.3587536181259	66335.4921875	12060.3125	71485.1484375
156	1.5688776525115966	1.7974251167297364	53.88	58.236	548.4822177831159	208.14927494140892	550.7260218056426	66096.7578125	12555.859375	71256.9375
157	1.5638874105834961	1.793539976119995	54.19	58.336	344.04425832029267	238.03101261054735	341.8405847433585	65560.9609375	12768.8984375	70716.703125
158	1.5514703665924072	1.7785774696350098	54.08	58.66	383.93643247206705	200.5188801443501	386.60538481013265	65052.1171875	11439.91015625	70399.0625
159	1.5654468747329713	1.8039117637634277	53.76	58.368	406.61810533988864	255.7536774547151	399.41964074193146	65450.890625	13017.453125	70760.6015625
160	1.5671684870147704	1.8078168556213379	53.78	58.436	469.1009504728556	224.59521153079632	470.57881207277285	65233.67578125	12309.6875	70515.828125
161	1.5540126196670532	1.794511337852478	53.78	58.486	349.82771738391926	228.13094250652577	343.7115683281136	64641.765625	12592.35546875	70056.3046875
162	1.5425122161102296	1.7827542127609253	53.99	58.678	371.2727355217597	248.02399943627518	371.0661994346519	64904.15625	12190.5546875	69860.640625
163	1.5662275271606445	1.809021280670166	53.56	58.412	414.449927025981	276.172716000702	413.4225477667595	64678.5390625	11741.71484375	70118.09375
164	1.5411522897338867	1.7799214736938476	53.98	58.636	400.8545165946418	216.83968533937147	403.33789362370266	64293.5078125	11685.90234375	69567.0
165	1.5467771841049194	1.7908164985656738	54.17	58.818	353.69123547374505	219.63631425801734	342.1138336356409	64282.5625	12441.4921875	69635.984375
166	1.5470476821517944	1.7898853290557861	53.94	58.696	429.098081447265	216.4561342978451	433.8716279683246	64455.88671875	12060.2734375	69736.7265625
167	1.548430436439514	1.8004392826080322	54.02	58.74	430.6483391353205	227.30606759418723	439.9959864356477	64221.43359375	12525.734375	69540.5234375
168	1.5431692352294921	1.7926077478408813	54.3	58.832	456.3114250634012	247.83875444479588	458.4722473488534	63869.1640625	11171.5625	69137.4609375
169	1.5459506268310548	1.7976905275344848	53.75	58.618	461.765705895441	233.73276102925607	466.1542179359428	64219.5390625	12164.953125	69466.515625
170	1.5397792458343507	1.7962334239959716	54.29	58.916	458.9694466508611	288.7609506833323	450.6143212115145	64586.84375	12928.390625	69816.96875
171	1.5330207355880738	1.7874533979415894	54.53	59.0	407.3194275542642	239.94096928592234	400.4562275608613	63973.9921875	10148.8984375	69199.078125
172	1.5298284823989867	1.7869661401748658	54.26	59.1	409.9958753710024	256.09375798243076	402.91879849219777	63973.2578125	10325.8515625	69133.4140625
173	1.5217172596740722	1.7776546138763427	54.63	59.302	326.40750034633066	233.2209098272459	311.3238076921707	63203.46875	10033.2421875	68471.5625
174	1.52611922996521	1.7833641160964966	54.58	59.27	347.70231037649324	251.3408672626122	340.06738754834504	63575.5625	10466.23046875	68939.234375
175	1.530633922958374	1.7857999502182007	54.27	59.066	335.3051180535198	214.90079960604294	321.9680989094227	63441.734375	10465.73828125	68687.4140625
176	1.524014076423645	1.783093525314331	54.53	59.354	330.7328135470402	211.3203637799673	322.0952660450311	63430.640625	10923.96484375	68786.1328125
177	1.5232547904205322	1.7815721002578735	54.57	59.312	305.619980435789	260.5052044873868	290.02534557464713	63230.5078125	10347.4140625	68510.171875
178	1.5246797219848633	1.7779957805633544	54.47	59.184	306.7809532478922	238.10764554771072	295.4979095510677	63046.5	9770.3671875	68266.53125
179	1.5259272424316406	1.7788288530349732	54.56	59.252	332.6727168139581	248.089195856361	320.1469690332391	63427.890625	11045.34765625	68657.9296875
180	1.5249398777008056	1.7823997571945192	54.28	59.334	319.95952930987147	243.5692720432985	308.86578596991484	63482.25	11177.55859375	68753.546875
181	1.5224393728637695	1.7778187980651856	54.4	59.388	320.4014556048904	218.28154447088727	307.56397886094373	63055.0859375	10634.984375	68411.734375
182	1.5260151921844483	1.782971568107605	54.45	59.26	294.60315549671446	241.09737482767673	283.50885602342737	63433.4140625	10622.89453125	68568.4453125
183	1.526656078567505	1.7855660942077636	54.37	59.274	286.465141858921	258.59289888472534	277.6971489570005	63182.94921875	10524.8125	68546.3359375
184	1.5264574674224853	1.7859817880630493	54.4	59.224	302.8993157813543	273.40799249130447	297.3097480164136	63067.84765625	9854.4296875	68307.71875
185	1.5261002854919434	1.7844276073455811	54.33	59.35	294.93060648394095	266.45591128503384	281.5829010697232	63292.5703125	10750.0078125	68667.3515625
186	1.5250083210372924	1.7815724250793457	54.48	59.268	333.2570210644814	220.0643563909247	330.5631928650571	63228.26171875	11075.6875	68586.3984375
187	1.5210257949066162	1.7788731842041015	54.28	59.43	317.7471376110219	225.64144749575297	303.660255973462	62932.0390625	10569.7734375	68262.4140625
188	1.5193627143096924	1.7751796091079712	54.58	59.376	342.64625408688863	246.20162379188523	332.42361575339595	63130.65625	11700.46875	68394.078125
189	1.5249988248062134	1.786750096130371	54.14	59.182	294.50413474690913	230.3636436636611	284.7013082281288	63068.9296875	11344.92578125	68361.0078125
190	1.532983003768921	1.7946273014068603	54.15	59.416	402.5128310091587	232.47803336971586	393.6567365142495	63327.984375	10938.6015625	68707.4375
191	1.523692939682007	1.7871658441543579	54.3	59.374	323.3459300485496	214.38232873617864	313.38789766403244	63273.9375	12072.796875	68614.6328125
192	1.5273414153289795	1.7866810188293456	54.41	59.306	303.637239649463	252.58681638839155	290.0370685025108	63006.20703125	10093.68359375	68307.8359375
193	1.521644677658081	1.779990295600891	54.38	59.352	293.55787053443237	240.70832077587437	283.4674197956562	62869.5625	10792.9765625	68136.3359375
194	1.521821887435913	1.7814104383468627	54.33	59.422	301.7062012993133	223.41764394749913	291.1852704245468	62902.8125	10387.3125	68242.390625
