	Train Loss	Test Loss	Test Accuracy	Train Accuracy
0	2.938475718536377	2.936538508605957	9.99	10.114
1	2.0368050636291506	2.029864716529846	25.72	25.432
2	1.8581656508636475	1.8529412687301636	28.63	28.4
3	1.8495086248016357	1.8512936155319213	31.17	31.098
4	1.791368064842224	1.789022554397583	35.9	36.352
5	1.838408411026001	1.8267595796585083	32.87	32.126
6	1.7285007974624633	1.7207434492111207	35.49	34.636
7	1.9516291994476318	1.950788878631592	31.22	31.082
8	2.364692021560669	2.3368040798187257	36.67	36.312
9	1.612653773460388	1.5986127038955689	40.89	40.518
10	1.7471859531021119	1.7580718475341797	39.48	39.606
11	1.594646298789978	1.6010262159347535	40.66	41.482
12	1.6588606708526612	1.6680853761672974	41.18	41.146
13	1.7645559479141235	1.767879822921753	38.76	39.186
14	1.5513377384185791	1.5357337814331056	46.33	45.954
15	1.4009770374679564	1.4058693895339966	48.18	48.374
16	1.3239343898391724	1.331867914199829	52.46	52.782
17	1.3168884355926513	1.3296990478515625	52.21	52.466
18	1.288789688682556	1.316531053352356	55.75	56.278
19	1.7071794463348389	1.729002741241455	45.83	46.302
20	1.988350892868042	2.0025102281570435	46.55	47.032
21	1.5013874411392212	1.505367439842224	49.91	49.918
22	1.3460111289215089	1.3654472524642944	55.11	55.938
23	1.1548485863113402	1.174757172012329	58.96	59.808
24	1.395035151824951	1.4264087572097779	54.02	54.874
25	1.1057588172912598	1.1234762197494508	60.88	60.936
26	1.2618837448120117	1.2796685781478883	56.77	57.132
27	1.185771136894226	1.2037263897895814	60.59	61.958
28	1.4532101485443116	1.4612481758117675	54.37	54.06
29	1.3732317653656005	1.3915896194458008	55.06	55.988
30	1.3315646243286132	1.3363619832992553	55.11	55.224
31	1.2021042995071411	1.2268948225021363	60.87	61.398
32	1.1374167030715943	1.1568748485565186	62.76	63.374
33	1.3434451999664307	1.3487652782440185	56.81	56.86
34	1.510181583328247	1.510558897972107	50.84	51.034
35	0.9803593394851684	0.9943437023162842	66.11	66.226
36	0.9569975032234191	0.9722560209274292	67.67	68.06
37	0.9788744238471985	1.0005975563049316	66.32	66.668
38	0.9461078313827515	0.9519981256484985	66.68	67.428
39	1.02078374584198	1.045732809448242	64.69	65.434
40	0.821644878730774	0.8439336172103882	70.6	71.47
41	0.8238837347412109	0.8519659608840943	71.46	72.15
42	0.9595742685127259	0.9805498282432557	67.8	68.382
43	0.8786428574180603	0.8975511697769165	69.23	69.718
44	0.8684724858474732	0.905262859916687	70.0	70.862
45	1.131946152420044	1.1655768835067748	63.51	64.084
46	0.824762006111145	0.8633634759902954	71.14	72.442
47	0.7492194001960755	0.7806338338851929	73.58	74.754
48	0.7928888249778747	0.8301648438453675	71.47	72.868
49	0.8511339366340637	0.8811058455467224	71.17	71.796
50	0.766068888759613	0.8037852679252625	72.86	73.538
51	1.1842621648406984	1.2005461400985717	62.96	64.004
52	1.8515121620178223	1.870642699432373	51.48	52.416
53	1.1644734741210938	1.165740967655182	62.24	62.206
54	1.0029620930862426	1.0325641004562378	67.29	68.402
55	1.0957957976150512	1.122290878868103	65.82	66.52
56	1.147658152809143	1.1918519691467284	62.61	63.512
57	1.1426930041503907	1.1737026191711426	61.59	62.552
58	0.8927166627883911	0.9174668628692627	68.21	69.37
59	0.8219582020950318	0.8528529641151428	72.56	72.93
60	0.8061216079711914	0.8338199352264404	71.7	72.588
61	0.9777641687393188	1.0100440362930299	67.0	67.834
62	0.7693147166061401	0.8114286737442017	72.59	73.858
63	0.7428539078521729	0.7780009685516357	74.2	75.218
64	0.6640292030906677	0.7016635486602784	76.2	77.436
65	0.6622662159156799	0.7036747784614563	76.49	77.49
66	0.7754703657341003	0.8124609629631042	72.88	74.154
67	0.6355306927490234	0.6805464206695556	77.25	78.48
68	0.6713181206893921	0.7195571259498597	75.6	77.036
69	0.6280918799972535	0.6614853742599487	77.58	78.728
70	0.8082911793327332	0.8674641464233398	73.18	74.662
71	0.869201327342987	0.9114982659339905	71.24	72.36
72	0.8033358198165893	0.8451956158638001	71.93	73.106
73	0.696569576034546	0.7451866016387939	75.16	76.316
74	0.6766646724128723	0.7228605439186097	75.57	77.494
75	0.6346005211257935	0.6807412900447846	76.46	78.39
76	0.6929333465957641	0.7282337131500244	75.43	76.174
77	0.6759843794631958	0.7303254639625549	75.81	77.384
78	0.6618872151374817	0.705059124469757	75.98	77.512
79	0.6172786554336548	0.6746231427192688	77.35	79.344
80	0.8858959635543823	0.9397588628768921	71.55	72.878
81	0.7087969966506958	0.7651558705329895	75.03	76.218
82	0.6375820993423462	0.6765706785202026	77.16	78.32
83	0.7825843314361572	0.8275233919143676	73.74	74.934
84	0.7879793870162964	0.8263172096252441	72.35	73.89
85	0.5919076668739319	0.631989707517624	78.35	79.912
86	0.5916764595985412	0.644440227651596	78.45	80.044
87	0.652463113899231	0.7102223194122315	76.55	78.064
88	0.5892513351631165	0.6389553708076477	79.11	80.562
89	1.0303644736099242	1.066759268951416	66.64	67.182
90	0.7566492384719848	0.8105308168888092	73.62	74.686
91	0.7169651510238647	0.7741952738761901	74.86	76.532
92	0.7319407553100586	0.7914798941135407	74.89	76.186
93	0.707479412612915	0.7615869215011597	74.73	76.364
94	0.5982696853733063	0.6503997758865356	78.9	80.006
95	0.5801041834259033	0.6338277998447418	78.66	80.236
96	0.6088264389705658	0.6653272459030152	77.58	78.978
97	0.5744370254898071	0.6309735078811646	79.31	80.49
98	0.639887829322815	0.6944500123977662	77.24	78.79
99	0.5492671238040924	0.6041378851890564	80.05	81.464
100	0.7936946825408936	0.8630328509330749	73.55	74.74
101	0.9059311128044129	0.935915150642395	71.56	72.374
102	0.5493323261642457	0.6013688209533692	79.36	81.16
103	0.6095269987869263	0.6571688918113708	78.78	79.98
104	0.6713330611419678	0.7239329424858093	75.35	77.166
105	0.5737796866607666	0.6316615368843078	79.13	80.918
106	0.7770444340896606	0.8254419260978699	73.34	74.36
107	0.5448513123512269	0.6019141046524048	79.18	81.25
108	0.6371727042388916	0.6986442797660828	77.55	78.786
109	0.5871435884189605	0.6403308971881867	78.0	79.59
110	0.745384591217041	0.8000677540302277	73.61	75.556
111	0.594286522026062	0.6541581742763519	78.64	79.856
112	0.6405252445602417	0.7004228797912597	76.92	78.962
113	0.5168370964241028	0.5840957579612732	80.24	82.19
114	0.8153079304122924	0.8951880155563354	72.92	75.174
115	3.7348355215454103	3.7714437835693357	31.57	32.238
116	0.8001901608848572	0.8370879342079163	71.36	72.344
117	0.6248026287460328	0.6661927793502808	77.16	78.688
118	0.6021845190620423	0.6530925097942353	77.52	79.362
119	0.5359346773147583	0.5908620617866516	79.93	81.79
120	0.614720432510376	0.6750354088783265	78.33	79.608
121	0.48693411202430725	0.5432981897830963	81.79	83.268
122	0.46744131563186647	0.5272539762020111	82.28	84.038
123	0.4602605837726593	0.5211470468044281	82.27	84.21
124	0.4570109920692444	0.5155662721157074	82.59	84.364
125	0.4500432029914856	0.5119818307399749	82.7	84.626
126	0.4496855134105682	0.5132838479995727	82.78	84.684
127	0.4432022078704834	0.5059323059082032	82.77	84.858
128	0.4419547992897034	0.5059380702972412	82.99	84.852
129	0.4427868689346314	0.506951352930069	82.82	84.924
130	0.43999934674263	0.5014772504806518	83.07	84.95
131	0.4392512154197693	0.5027435500144959	82.98	85.072
132	0.43586836525917055	0.49800462083816527	83.35	85.174
133	0.43187720430374144	0.49486542444229126	83.13	85.394
134	0.431229129076004	0.4983547442436218	83.14	85.416
135	0.42950326322555543	0.4937815405368805	83.37	85.35
136	0.4262150600337982	0.49315722365379333	83.41	85.486
137	0.42559306058883667	0.4938733048915863	83.54	85.61
138	0.42555061574935915	0.4915848297595978	83.45	85.544
139	0.42340744500160216	0.49130646533966066	83.56	85.522
140	0.421164123878479	0.49135617089271544	83.72	85.708
141	0.41891487860679627	0.4885300695419312	83.73	85.744
142	0.41772057502746585	0.48554172859191896	83.79	85.888
143	0.41228154523849486	0.47958216128349307	83.77	85.97
144	0.41870710627555846	0.4878518576145172	83.71	85.676
145	0.41482650819778444	0.48344793968200683	83.89	85.924
146	0.41359025339126587	0.48498406462669374	83.98	85.938
147	0.41283161405563357	0.484615452003479	83.87	86.05
148	0.41416646311759947	0.48387881088256834	83.85	85.978
149	0.4082695532989502	0.4773690411567688	84.09	86.078
150	0.4075721135902405	0.47881381754875185	83.95	86.048
151	0.4064095863723755	0.47955452466011045	84.28	86.214
152	0.4076153835773468	0.4805404678821564	83.98	86.078
153	0.4020673281478882	0.47375600237846377	84.1	86.37
154	0.4031526782608032	0.47752725591659545	84.23	86.334
155	0.40043117078781126	0.4746459740161896	84.24	86.37
156	0.39877270616531374	0.47030837602615355	84.51	86.38
157	0.3967577105617523	0.47237764048576353	84.34	86.5
158	0.39913626381874084	0.4735889453887939	84.06	86.456
159	0.39617623832702636	0.46762530121803286	84.51	86.548
160	0.39848020812034607	0.4746933728694916	84.21	86.51
161	0.3974671664142609	0.4735687135696411	84.24	86.514
162	0.3943037774181366	0.46790031957626343	84.37	86.534
163	0.3983648290634155	0.4770885306596756	83.97	86.472
164	0.39794391973495485	0.4777812080383301	83.96	86.572
165	0.38828410157203674	0.4656982286930084	84.39	86.804
166	0.3878286011219025	0.4667319544792175	84.42	86.898
167	0.3893892531967163	0.4697639689445496	84.5	86.81
168	0.38710991344451906	0.46836666560173035	84.33	86.914
169	0.3904416198253632	0.4736392582893372	84.12	86.77
170	0.3816530683612823	0.4661582744598389	84.5	87.124
171	0.3843442964553833	0.46961636848449706	84.5	87.002
172	0.38300396613121035	0.4671391974449158	84.64	87.04
173	0.3819336766052246	0.4651264051437378	84.55	87.116
174	0.3818406395435333	0.46508298525810243	84.5	87.058
175	0.3811493047142029	0.46313574295043947	84.76	87.128
176	0.38193305698394775	0.4673052122592926	84.55	87.042
177	0.37986304597854614	0.46171641211509706	84.66	87.174
178	0.3800426676464081	0.46226758286952974	84.77	87.21
179	0.3789948557662964	0.46186628713607786	84.69	87.172
180	0.3808595446586609	0.4614263349533081	84.66	87.178
181	0.3819685380077362	0.4639787630558014	84.67	87.056
182	0.3781453610229492	0.4604091456413269	84.62	87.178
183	0.3766921645259857	0.45682716369628906	84.75	87.284
184	0.3814194150352478	0.4651021454811096	84.56	87.102
