	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	loss_error	loss_error_wt	loss_error_wt_scaled
62	2.065043134765625	2.068669923210144	29.73	29.61	6238.547354091445	1043.2115526205937	6256.26450085802	89539.5859375	3287.1328125	90073.96875
63	1.8615195203018189	1.861300406074524	37.59	37.19	7025.6729134267625	296.62213810891154	6931.651514925116	80554.75	3074.25	81249.234375
64	1.450175894317627	1.4494917192459107	47.02	47.498	4805.01116928753	361.0388387020913	4868.342762656693	63371.56640625	2466.5546875	64871.66796875
65	1.4093384860229492	1.4114379274368287	51.38	51.522	6224.1963682596415	518.9699516372489	6328.597213662414	61818.40234375	3545.59375	63620.35546875
66	1.31042119556427	1.3244119539260863	53.88	54.296	5340.032231189184	382.9526649465998	5312.288092035628	57016.0	4903.43359375	59071.8359375
67	1.1020479732894897	1.1031525466918946	61.13	60.99	3543.2602570742956	427.6734685964067	3636.608563052894	48203.9375	4358.04296875	50549.8984375
68	1.2773537520599365	1.2869068822860719	57.5	57.584	5258.760256213894	371.62906378693737	5373.937254526546	52484.41015625	4012.28515625	55324.78125
69	1.0742402068328858	1.0927181840896607	63.06	63.49	4160.9227349493685	351.77659020442	4288.2585199277655	46630.046875	4730.09375	49248.015625
70	0.9058968825149536	0.9242580715179444	68.66	68.448	1355.297404755581	472.80116741541786	1370.3578379250664	39359.97265625	4531.91796875	42121.44140625
71	1.0648595714187623	1.0904189277648926	63.51	63.528	5244.430302519132	389.5665383783107	5393.106495952048	46391.91015625	4520.53125	49655.62890625
72	1.0158266396713256	1.035140061378479	65.55	66.172	3568.932421304202	521.5847310049872	3773.810663008092	42346.0390625	5534.98828125	45722.87890625
73	1.167768985157013	1.1862899431228637	61.03	61.182	5706.842551617728	467.30446303743275	5866.372132147396	47788.953125	4604.97265625	50847.015625
74	0.9835240631484985	1.0033542708396912	65.9	66.51	4373.313055149914	403.1586339771936	4348.291794276644	41368.078125	4671.77734375	44059.0
75	1.0792443416595459	1.1032102586746215	62.03	63.21	4804.653270436395	464.65419826319334	5052.968344781695	44765.60546875	5404.02734375	48637.66015625
76	0.882107997303009	0.9131351417541503	69.25	70.222	3812.769799538265	291.40318068649356	3981.886810265058	37539.19140625	4032.609375	40363.68359375
77	0.7951701574516297	0.8227875160217285	71.57	72.286	3701.749158866302	326.4830029856829	3790.6128426287705	34469.41796875	3640.3828125	37570.52734375
78	0.9458330750656128	0.9702861967086792	67.98	69.01	4820.537028125973	438.69048645780856	5083.128808977023	37081.66015625	4172.5234375	41109.69140625
79	0.94245651014328	0.991956558227539	67.36	68.432	3620.220511700277	429.99964850801933	3617.154731686874	39499.65625	4345.08203125	42607.4765625
80	1.0556704234313965	1.0808787233352661	65.49	65.712	5307.069772256127	1043.4511319787975	5406.203501337962	41127.0	5078.23828125	45153.45703125
81	0.7983185031890869	0.8436937306404114	71.82	72.602	3270.9032049124	410.4171190419603	3246.1926709099994	33779.54296875	3147.9296875	37131.5625
82	0.8850610995864868	0.9118499671936036	69.42	70.158	3693.4021966908413	424.65830291737706	3851.6307209922534	35064.1640625	4350.35546875	39205.23828125
83	0.8564501811218261	0.9074400750160218	69.63	71.242	3928.6921528473877	927.5641845807285	4094.737939672271	36330.44140625	5660.56640625	39680.50390625
84	0.8372734315490723	0.8639983469963074	70.39	71.248	3525.5212994662784	588.6705448457991	3638.0577296069087	34376.7890625	5453.19921875	38086.33203125
85	0.968559640045166	1.01447213640213	68.54	69.49	5199.760137512452	481.3284311703538	5316.88103651352	39305.8515625	5524.296875	42825.625
86	0.9629396152114869	0.9979430909156799	68.05	69.074	5083.556194463529	507.1747173777307	5339.653436273652	37493.5234375	5885.65625	41817.7890625
87	1.310634189300537	1.3284308967590333	60.62	61.15	5449.589954888888	477.51650456787655	5737.418833047765	54119.78515625	5343.81640625	59015.19921875
88	1.3263768017196655	1.366566837120056	58.77	59.618	5550.60822386594	537.8631094402804	5641.544553431373	54263.78125	5347.78125	56738.0390625
89	0.9884352882575989	0.9946495002746581	66.12	65.972	3549.254813416725	233.08748518106464	3613.1189296027615	43880.34765625	3024.11328125	46417.18359375
90	0.7828932801437378	0.8135024923324585	73.09	73.506	2271.768726459745	426.1625941438602	2401.919241855318	33576.0859375	4235.3828125	36325.671875
91	0.9022542247009278	0.9352648508071899	70.18	70.626	3675.8483035206973	308.3130536615127	3987.722223229275	35292.5	3443.56640625	39449.140625
92	0.7901759635543824	0.8325151895523071	72.27	73.008	3782.37249016815	301.3824900969081	3971.468076879188	32430.341796875	4271.41015625	35686.78125
93	0.926580996170044	0.9631015248298646	69.26	69.802	4864.674881733175	272.551291129704	5001.178554845986	36521.4140625	3792.671875	40202.58203125
94	0.7793428826713562	0.8144838430404663	73.1	73.85	3469.6858472525205	274.8909501969141	3758.1083046216563	31126.51171875	4306.1796875	35056.74609375
95	0.7318369799423218	0.7689890100479126	74.71	75.53	2290.0524721734146	442.67863966777577	2406.32750695401	29457.36328125	5091.5234375	33460.98046875
96	0.8863612596511841	0.9269092115402222	70.27	70.926	4474.064582673096	357.20034493624473	4689.907480391683	34968.69140625	4645.1328125	39307.0078125
97	0.7713271983718872	0.8173589422225952	72.77	73.942	3141.9505482921577	442.1694832714261	3190.761683003246	30436.30859375	4566.58984375	33851.125
98	0.6891807977485657	0.7372687810897827	74.59	75.852	3109.2186295635993	456.0059459851851	3274.6320221000415	28352.0390625	4281.04296875	32285.5546875
99	0.7212599282073975	0.7681754462242126	75.07	75.63	2192.387720205416	370.05644436301264	2336.9105800648576	28408.99609375	2419.2265625	32296.734375
100	0.741773407382965	0.7831225214004517	74.37	75.25	3406.7147569076387	324.3104130215759	3590.1269230517523	29945.1171875	4375.58203125	34254.10546875
101	0.8132268067550659	0.8622559077262878	72.58	73.618	3861.4342734582733	561.2322235871447	4027.469043760194	31847.29296875	4512.8671875	35816.9765625
102	0.7974296842765808	0.850487258720398	72.36	73.522	3360.342574711966	378.16916026608834	3437.690254604805	32874.4140625	3593.12890625	36899.8515625
103	0.8643019398880005	0.8908297629356384	71.38	71.94	4042.7253664387968	369.74825233878835	4326.467365596356	33484.8984375	4378.09375	37858.56640625
104	0.6983758260536194	0.7333860651016235	75.45	75.756	3603.3143905201823	263.63633898515985	3741.1087663258313	28987.099609375	4248.814453125	32255.2421875
105	0.6880238444328308	0.7338560576438904	75.3	76.852	2639.4246921095482	356.78835766512475	2932.5710791534048	26370.7109375	3684.36328125	30826.71484375
106	0.6350319738197326	0.68306693983078	77.05	77.974	1990.8071168953068	410.5881379295644	2065.984790585527	25993.9375	4472.048828125	29782.591796875
107	0.6551767000961304	0.694892156791687	76.72	77.582	2939.317252786242	308.99142335679676	3142.933770424764	26608.138671875	3775.169921875	30565.75390625
108	0.6762485747528076	0.7169516582489014	76.3	77.12	2228.283968290522	357.81862338630197	2432.474123763632	26034.90625	3240.697265625	30528.19921875
109	0.6507525915908814	0.7092475749969482	77.22	78.036	2653.331526706009	351.897720460616	2682.400546959774	25907.27734375	4051.744140625	29409.9453125
110	0.5917171967697143	0.6467705540657044	77.77	79.59	1903.044548523641	308.40413597626906	2117.0046094721347	23786.3828125	3821.7890625	27724.107421875
111	0.6717090995407105	0.7179646395683289	76.3	77.214	3195.5280026121727	240.41216282930847	3360.739000928956	25392.26953125	3308.47265625	29496.041015625
112	0.7366093754386902	0.7882483161926269	74.8	75.688	3096.7235311266036	397.17085297467037	3308.490489814402	28058.767578125	3265.33203125	33001.515625
113	0.7865175645446777	0.8422444528579712	73.02	73.86	4483.193852181213	219.97997113042632	4724.672487271344	31567.06640625	3386.51953125	35428.45703125
114	0.7996824036979675	0.8490484553337098	72.14	73.636	4243.547499773461	335.5584940580371	4676.595898693212	30978.94921875	4072.1015625	35771.15625
115	0.6843282165527343	0.7429515867233276	76.06	77.128	3415.891388683521	308.70742248475216	3674.0805675337583	26796.880859375	3956.46484375	30820.73046875
116	0.7617606850433349	0.8300554780006408	72.66	74.296	3763.7938403062117	230.22006841433	3946.3744112706363	29678.8671875	4177.0546875	33910.27734375
117	1.5408185761260986	1.594051489830017	52.84	54.402	8382.123854806068	673.1715467148584	8483.866250659274	59358.5078125	4908.6796875	64222.66796875
118	0.7340125594711304	0.769871307849884	73.43	74.756	1968.7281212042494	539.9219246316409	2128.836482673846	31537.203125	5064.166015625	34025.57421875
119	0.668133319644928	0.7253878064155579	75.68	76.928	2885.299833279179	142.6341981248126	3051.3459183173454	27729.78515625	2652.52734375	30935.677734375
120	0.7807276901245117	0.8279932971954346	72.75	73.746	4721.233977896852	389.4036565796868	4881.761201260473	30616.84375	3594.6171875	34591.515625
121	0.5538232934188843	0.6093051846504212	79.22	81.022	980.901958430898	257.1142985115261	1240.122496046856	21804.45703125	2346.34375	25781.35546875
122	0.5375219030380249	0.593412029838562	79.7	81.548	483.7668682935852	144.54021631469845	415.8947228684965	20631.2421875	1196.953125	24778.060546875
123	0.533037977771759	0.5921173504829407	80.13	81.874	631.9749551533071	170.1497521153454	628.5455524214038	20417.548828125	1204.73046875	24745.728515625
124	0.5229574743270874	0.5816697617530823	80.41	82.132	484.94852123496713	140.8575977541864	394.80099131547996	19974.1328125	1691.373046875	24244.453125
125	0.5219340536117554	0.5833111971855164	80.31	82.168	454.2023400528709	198.70562071182067	322.9066144953642	19787.66796875	1099.564453125	24122.2421875
126	0.5126141937255859	0.5756117379188538	80.65	82.44	439.8657900874954	237.89612275192866	469.6042574665814	19590.5703125	1309.072265625	23993.51953125
127	0.5160830690002441	0.5812841106414794	80.5	82.368	633.5591935991163	165.59518792177195	496.2864079937177	19745.212890625	1140.41796875	24024.53125
128	0.5143279656791687	0.5779889883995056	80.63	82.406	548.4028978639179	106.41990433424421	431.47500907962353	19391.107421875	1197.669921875	23784.185546875
129	0.5100738199424744	0.5722464260101319	80.58	82.566	513.6282945395429	193.68966016669032	589.2580288052287	19403.716796875	1827.05078125	23706.751953125
130	0.5068514103317261	0.5710093413352967	80.85	82.704	601.7629847255332	174.43299043612734	476.3496404878604	19342.01171875	1065.08203125	23544.3125
