	Train Loss	Test Loss	Test Accuracy	Train Accuracy
0	3.90622097114563	3.9039258811950686	10.0	9.978
1	4.182684502410889	4.2173090793609616	16.64	16.588
2	2.238653277282715	2.238313582229614	18.16	18.25
3	1.9797482235717774	1.9733644958496093	23.73	23.228
4	1.893882477722168	1.88071569480896	31.07	30.196
5	1.9645223177719116	1.956191709136963	28.22	27.85
6	1.8991161311340332	1.8971527565002442	29.66	28.84
7	1.7686273876571654	1.7519344543457032	35.26	35.45
8	1.645049504928589	1.6395779685974121	38.24	38.036
9	1.7001887209701538	1.6867371118545533	39.24	39.078
10	1.732444877243042	1.7266238338470459	37.62	37.452
11	1.6766240148925782	1.6810943632125854	39.75	40.126
12	1.5736998553085326	1.5611168756484985	44.51	44.128
13	1.6320299588394165	1.6187617149353026	43.54	43.806
14	1.7413986294555663	1.7475723197937012	42.56	42.924
15	1.574832439956665	1.5693789810180665	43.96	43.986
16	1.9925368433380126	2.013342673492432	40.16	40.114
17	1.8805559149551392	1.8777242177963256	37.48	38.076
18	1.485710279006958	1.4864648962020874	44.77	44.988
19	1.6698476900482178	1.6555768173217773	44.03	43.812
20	1.9447901919555663	1.938762871170044	39.63	39.398
21	1.4318237742233277	1.434076972579956	47.99	48.002
22	1.335371996231079	1.3459278497695923	52.37	52.19
23	1.3661186186218262	1.370059984779358	52.07	52.432
24	1.6350201943969727	1.6446054054260253	46.85	47.19
25	1.2085688581466676	1.2269113010406494	56.34	57.032
26	1.2031933214187622	1.217338186264038	57.72	58.23
27	1.45167403591156	1.480743572998047	49.79	50.242
28	1.2036902809906005	1.222605269241333	58.93	59.804
29	1.1302398386383057	1.155936729335785	59.52	60.536
30	1.1921072986602783	1.2144871768951415	58.42	59.422
31	1.209552516670227	1.2487692234039307	57.48	58.916
32	1.6448503411865234	1.6543111883163453	53.21	53.298
33	1.772280627670288	1.7876523723602296	49.17	49.61
34	2.70156488571167	2.7171753997802734	38.39	38.61
35	2.8154853990936277	2.8471063636779785	40.87	41.166
36	1.1890706507110596	1.2137436365127563	58.95	59.776
37	1.345137084083557	1.3613048475265503	56.81	57.446
38	1.3470485829925538	1.3554922424316407	55.33	55.606
39	1.0487925886535645	1.0668571391105652	62.45	63.574
40	1.0174912612533569	1.047126142501831	64.36	65.148
41	1.1462047281646728	1.1676504642486571	60.55	61.048
42	0.8926827180480957	0.9214298080444336	68.22	68.796
43	0.8734618652153016	0.8980119681358337	68.69	69.232
44	0.91465876953125	0.9568753686904907	66.92	68.324
45	1.0745957741165162	1.1107506664276123	64.21	65.214
46	0.8893025912857055	0.925056179523468	67.93	69.278
47	0.9263058402824402	0.9496087008476257	67.82	68.676
48	1.0903776942443848	1.1119454332351684	65.24	65.582
49	1.352358048324585	1.3865946863174439	57.07	57.78
50	1.0719299522399903	1.107112580013275	65.35	65.868
51	1.0760546952438355	1.107359261894226	63.83	64.49
52	0.9153925093650818	0.9500015255928039	68.78	69.592
53	1.2223175587844848	1.25495718126297	61.62	62.568
54	0.7925438725662232	0.83179493932724	70.78	72.134
55	0.9644197578430176	1.0054158385276795	67.13	68.236
56	0.8769527937316894	0.9029430303573608	69.07	69.786
57	1.0141204962158203	1.062464422416687	65.77	66.338
58	0.801309599533081	0.8442445919036865	71.19	72.228
59	0.8333494802474976	0.8791402303695679	70.21	71.712
60	0.8842774683761596	0.9111860908508301	69.03	69.9
61	0.8678647546386719	0.9039155260086059	69.33	70.778
62	0.746628165435791	0.783752374458313	73.27	74.3
63	0.8139633968544007	0.8503108952522278	71.48	72.68
64	0.8281889179801941	0.8618277247428894	71.23	72.334
65	0.9265267749404907	0.9615822922706604	69.3	70.056
66	0.838242027721405	0.8905688070297241	70.71	71.9
67	0.8057934387588501	0.8582966304779053	72.2	73.796
68	0.7543624063110351	0.8066905119895935	73.18	74.486
69	0.6769330661392212	0.7186936735153199	75.23	76.734
70	0.6683353316116333	0.7118202043533325	75.68	76.938
